ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
746,H G 71.,P G 71.,G is a functional property.,"Given the previous statements, is P the same as H?",Yes,P is the same as H.,True,"Yes, P and H are the same."
1718,H J 25.,K J 59.,J is a functional property.,"Given the previous statements, is K the same as H?",No,K is not the same as H.,False,no
648,G O 52.,K O 52.,O is a functional property.,"Given the previous statements, is K the same as G?",Yes,K is the same as G.,True,"Yes, K and G are the same."
582,F V 65.,R V 65.,V is a functional property.,"Given the previous statements, is R the same as F?",Yes,R is the same as F.,True,"Yes, R and F are the same."
428,E F 15.,B F 15.,F is a functional property.,"Given the previous statements, is B the same as E?",Yes,B is the same as E.,True,"Yes, B and E are the same."
1998,J O 1.,B O 91.,O is a functional property.,"Given the previous statements, is B the same as J?",No,B is not the same as J.,False,"Yes, B and J are the same."
1313,D X 92.,Q X 60.,X is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,no
1417,E D 97.,C D 7.,D is a functional property.,"Given the previous statements, is C the same as E?",No,C is not the same as E.,False,"Yes, C and E are the same."
888,I Z 39.,R Z 39.,Z is a functional property.,"Given the previous statements, is R the same as I?",Yes,R is the same as I.,True,"Yes, R and I are the same."
1882,I F 37.,K F 23.,F is a functional property.,"Given the previous statements, is K the same as I?",No,K is not the same as I.,False,"Yes, K is the same as I."
1079,A Y 44.,X Y 44.,Y is a functional property.,"Given the previous statements, is X the same as A?",No,X is not the same as A.,False,"Yes, X is the same as A."
1605,G T 89.,O T 51.,T is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,"Yes, O and G are the same."
1295,C T 8.,N T 58.,T is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,"Yes, N and C are the same."
1921,J L 79.,E L 53.,L is a functional property.,"Given the previous statements, is E the same as J?",No,E is not the same as J.,False,"No, E is not the same as J."
878,I P 11.,M P 11.,P is a functional property.,"Given the previous statements, is M the same as I?",Yes,M is the same as I.,True,"Yes, M and I are the same."
1421,E J 100.,L J 25.,J is a functional property.,"Given the previous statements, is L the same as E?",No,L is not the same as E.,False,"Yes, L and E are the same."
1880,I E 26.,N E 18.,E is a functional property.,"Given the previous statements, is N the same as I?",No,N is not the same as I.,False,"Yes, N and I are the same."
1903,J B 51.,F B 85.,B is a functional property.,"Given the previous statements, is F the same as J?",No,F is not the same as J.,False,"Yes, F and J are the same."
1317,D J 87.,B J 1.,J is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,"Yes, B and D are the same."
1437,E D 66.,Q D 56.,D is a functional property.,"Given the previous statements, is Q the same as E?",No,Q is not the same as E.,False,"Yes, Q and E are the same."
1815,I V 58.,L V 18.,V is a functional property.,"Given the previous statements, is L the same as I?",No,L is not the same as I.,False,"No, L is not the same as I."
1730,H B 42.,E B 36.,B is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,"Yes, E and H are the same."
702,H L 21.,F L 21.,L is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,no
1329,D R 55.,X R 22.,R is a functional property.,"Given the previous statements, is X the same as D?",No,X is not the same as D.,False,no
397,D H 68.,A H 68.,H is a functional property.,"Given the previous statements, is A the same as D?",Yes,A is the same as D.,True,no
511,F I 31.,Z I 31.,I is a functional property.,"Given the previous statements, is Z the same as F?",Yes,Z is the same as F.,True,"Yes, Z is the same as F."
749,H E 14.,S E 14.,E is a functional property.,"Given the previous statements, is S the same as H?",Yes,S is the same as H.,True,"Yes, S and H are the same."
44,A P 39.,M P 39.,P is a functional property.,"Given the previous statements, is M the same as A?",Yes,M is the same as A.,True,"Yes, M is the same as A."
508,F Z 77.,O Z 77.,Z is a functional property.,"Given the previous statements, is O the same as F?",Yes,O is the same as F.,True,"Yes, O and F are the same."
1387,D U 15.,S U 39.,U is a functional property.,"Given the previous statements, is S the same as D?",No,S is not the same as D.,False,"Yes, S and D are the same."
1745,H Z 27.,N Z 89.,Z is a functional property.,"Given the previous statements, is N the same as H?",No,N is not the same as H.,False,"Yes, N and H are the same."
1548,F O 30.,S O 27.,O is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,"Yes, S and F are the same."
1175,B Y 6.,M Y 74.,Y is a functional property.,"Given the previous statements, is M the same as B?",No,M is not the same as B.,False,"Yes, M and B are the same."
1463,E T 60.,G T 23.,T is a functional property.,"Given the previous statements, is G the same as E?",No,G is not the same as E.,False,"Yes, G and E are the same."
1342,D V 75.,E V 19.,V is a functional property.,"Given the previous statements, is E the same as D?",No,E is not the same as D.,False,"Yes, D and E are the same."
106,B Q 36.,U Q 36.,Q is a functional property.,"Given the previous statements, is U the same as B?",Yes,U is the same as B.,True,"Yes, B and U are the same."
1613,G L 69.,O L 62.,L is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,no
857,I A 34.,Z A 34.,A is a functional property.,"Given the previous statements, is Z the same as I?",Yes,Z is the same as I.,True,"Yes, Z is the same as I."
1411,E S 64.,L S 45.,S is a functional property.,"Given the previous statements, is L the same as E?",No,L is not the same as E.,False,"Yes, L and E are the same."
1256,C J 97.,F J 80.,J is a functional property.,"Given the previous statements, is F the same as C?",No,F is not the same as C.,False,"No, F is not the same as C."
1314,D M 59.,L M 9.,M is a functional property.,"Given the previous statements, is L the same as D?",No,L is not the same as D.,False,"Yes, D and L are the same."
1651,G Q 62.,O Q 22.,Q is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,"Yes, O and G are the same."
169,B I 65.,N I 65.,I is a functional property.,"Given the previous statements, is N the same as B?",Yes,N is the same as B.,True,"Yes, B and N are the same."
875,I F 28.,C F 28.,F is a functional property.,"Given the previous statements, is C the same as I?",Yes,C is the same as I.,True,"Yes, C and I are the same."
1565,F Z 32.,P Z 29.,Z is a functional property.,"Given the previous statements, is P the same as F?",No,P is not the same as F.,False,"Yes, P and F are the same."
843,I D 64.,Y D 64.,D is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,"Yes, Y is the same as I."
79,A J 36.,G J 36.,J is a functional property.,"Given the previous statements, is G the same as A?",Yes,G is the same as A.,True,"Yes, G and A are the same."
1397,D P 20.,H P 98.,P is a functional property.,"Given the previous statements, is H the same as D?",No,H is not the same as D.,False,no
788,H U 96.,Q U 96.,U is a functional property.,"Given the previous statements, is Q the same as H?",Yes,Q is the same as H.,True,"Yes, Q is the same as H."
830,I B 10.,J B 10.,B is a functional property.,"Given the previous statements, is J the same as I?",Yes,J is the same as I.,True,"Yes, J and I are the same."
786,H O 91.,E O 91.,O is a functional property.,"Given the previous statements, is E the same as H?",Yes,E is the same as H.,True,"Yes, E and H are the same."
139,B O 21.,M O 21.,O is a functional property.,"Given the previous statements, is M the same as B?",Yes,M is the same as B.,True,"Yes, B and M are the same."
15,A G 59.,N G 59.,G is a functional property.,"Given the previous statements, is N the same as A?",Yes,N is the same as A.,True,"Yes, N and G are the same."
366,D S 98.,Y S 98.,S is a functional property.,"Given the previous statements, is Y the same as D?",Yes,Y is the same as D.,True,"Yes, Y is the same as D."
773,H R 64.,Z R 64.,R is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,"Yes, Z is the same as H."
1636,G U 74.,F U 54.,U is a functional property.,"Given the previous statements, is F the same as G?",No,F is not the same as G.,False,no
1494,E R 41.,D R 90.,R is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,"Yes, D and E are the same."
1993,J E 57.,G E 94.,E is a functional property.,"Given the previous statements, is G the same as J?",No,G is not the same as J.,False,"Yes, G and J are the same."
1106,B U 97.,Y U 26.,U is a functional property.,"Given the previous statements, is Y the same as B?",No,Y is not the same as B.,False,"Yes, Y is the same as B."
620,G A 24.,M A 24.,A is a functional property.,"Given the previous statements, is M the same as G?",Yes,M is the same as G.,True,"Yes, G and M are the same."
442,E N 36.,Y N 36.,N is a functional property.,"Given the previous statements, is Y the same as E?",Yes,Y is the same as E.,True,"Yes, Y is the same as E."
1654,G R 15.,H R 57.,R is a functional property.,"Given the previous statements, is H the same as G?",No,H is not the same as G.,False,"Yes, H and G are the same."
970,J O 89.,R O 89.,O is a functional property.,"Given the previous statements, is R the same as J?",Yes,R is the same as J.,True,"Yes, R and J are the same."
412,E N 54.,U N 54.,N is a functional property.,"Given the previous statements, is U the same as E?",Yes,U is the same as E.,True,"Yes, U and E are the same."
1558,F O 34.,R O 89.,O is a functional property.,"Given the previous statements, is R the same as F?",No,R is not the same as F.,False,"Yes, R and F are the same."
1608,G J 61.,A J 50.,J is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,"Yes, A and G are the same."
1472,E Q 66.,F Q 96.,Q is a functional property.,"Given the previous statements, is F the same as E?",No,F is not the same as E.,False,"Yes, F and E are the same."
716,H T 68.,B T 68.,T is a functional property.,"Given the previous statements, is B the same as H?",Yes,B is the same as H.,True,"Yes, B is the same as H."
1239,C R 45.,I R 77.,R is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,"Yes, I and C are the same."
1870,I X 55.,C X 87.,X is a functional property.,"Given the previous statements, is C the same as I?",No,C is not the same as I.,False,"No, C is not the same as I."
579,F C 58.,P C 58.,C is a functional property.,"Given the previous statements, is P the same as F?",Yes,P is the same as F.,True,"Yes, P and F are the same."
1907,J L 52.,Q L 45.,L is a functional property.,"Given the previous statements, is Q the same as J?",No,Q is not the same as J.,False,"Yes, Q and J are the same."
924,J R 17.,I R 17.,R is a functional property.,"Given the previous statements, is I the same as J?",Yes,I is the same as J.,True,"Yes, I and J are the same."
