ID,triple1,triple2,question,answer,inferred triple,label
827,I is a V.,V is a subclass of U.,"Given the previous statements, is I a U?",Yes,I is a U.,True
828,I is a B.,B is a subclass of A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
829,I is a X.,X is a subclass of P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
830,I is a L.,L is a subclass of X.,"Given the previous statements, is I a X?",Yes,I is a X.,True
831,I is a L.,L is a subclass of A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
832,I is a A.,A is a subclass of H.,"Given the previous statements, is I a H?",Yes,I is a H.,True
833,I is a D.,D is a subclass of H.,"Given the previous statements, is I a H?",Yes,I is a H.,True
834,I is a H.,H is a subclass of L.,"Given the previous statements, is I a L?",Yes,I is a L.,True
835,I is a P.,P is a subclass of D.,"Given the previous statements, is I a D?",Yes,I is a D.,True
836,I is a R.,R is a subclass of V.,"Given the previous statements, is I a V?",Yes,I is a V.,True
837,I is a D.,D is a subclass of Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True
838,I is a V.,V is a subclass of P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
839,I is a W.,W is a subclass of U.,"Given the previous statements, is I a U?",Yes,I is a U.,True
840,I is a Z.,Z is a subclass of R.,"Given the previous statements, is I a R?",Yes,I is a R.,True
841,I is a L.,L is a subclass of F.,"Given the previous statements, is I a F?",Yes,I is a F.,True
842,I is a G.,G is a subclass of K.,"Given the previous statements, is I a K?",Yes,I is a K.,True
843,I is a Q.,Q is a subclass of F.,"Given the previous statements, is I a F?",Yes,I is a F.,True
844,I is a V.,V is a subclass of B.,"Given the previous statements, is I a B?",Yes,I is a B.,True
845,I is a V.,V is a subclass of A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
846,I is a P.,P is a subclass of C.,"Given the previous statements, is I a C?",Yes,I is a C.,True
847,I is a J.,J is a subclass of K.,"Given the previous statements, is I a K?",Yes,I is a K.,True
848,I is a Y.,Y is a subclass of R.,"Given the previous statements, is I a R?",Yes,I is a R.,True
849,I is a A.,A is a subclass of P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
850,I is a G.,G is a subclass of Y.,"Given the previous statements, is I a Y?",Yes,I is a Y.,True
851,I is a K.,K is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
852,I is a Q.,Q is a subclass of C.,"Given the previous statements, is I a C?",Yes,I is a C.,True
853,I is a K.,K is a subclass of O.,"Given the previous statements, is I a O?",Yes,I is a O.,True
854,I is a Y.,Y is a subclass of G.,"Given the previous statements, is I a G?",Yes,I is a G.,True
855,I is a F.,F is a subclass of N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
856,I is a A.,A is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
857,I is a B.,B is a subclass of W.,"Given the previous statements, is I a W?",Yes,I is a W.,True
858,I is a U.,U is a subclass of D.,"Given the previous statements, is I a D?",Yes,I is a D.,True
859,I is a T.,T is a subclass of W.,"Given the previous statements, is I a W?",Yes,I is a W.,True
860,I is a R.,R is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
861,I is a V.,V is a subclass of X.,"Given the previous statements, is I a X?",Yes,I is a X.,True
862,I is a N.,N is a subclass of B.,"Given the previous statements, is I a B?",Yes,I is a B.,True
863,I is a K.,K is a subclass of U.,"Given the previous statements, is I a U?",Yes,I is a U.,True
864,I is a R.,R is a subclass of E.,"Given the previous statements, is I a E?",Yes,I is a E.,True
865,I is a S.,S is a subclass of X.,"Given the previous statements, is I a X?",Yes,I is a X.,True
866,I is a L.,L is a subclass of Y.,"Given the previous statements, is I a Y?",Yes,I is a Y.,True
867,I is a J.,J is a subclass of E.,"Given the previous statements, is I a E?",Yes,I is a E.,True
868,I is a O.,O is a subclass of N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
869,I is a S.,S is a subclass of Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True
870,I is a V.,V is a subclass of Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True
871,I is a K.,K is a subclass of A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
872,I is a M.,M is a subclass of Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True
873,I is a M.,M is a subclass of Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True
874,I is a F.,F is a subclass of M.,"Given the previous statements, is I a M?",Yes,I is a M.,True
875,I is a Q.,Q is a subclass of A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
876,I is a N.,N is a subclass of X.,"Given the previous statements, is I a X?",Yes,I is a X.,True
877,I is a G.,G is a subclass of P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
878,I is a N.,N is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
879,I is a W.,W is a subclass of G.,"Given the previous statements, is I a G?",Yes,I is a G.,True
880,I is a T.,T is a subclass of Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True
881,I is a Z.,Z is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
882,I is a C.,C is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
883,I is a K.,K is a subclass of C.,"Given the previous statements, is I a C?",Yes,I is a C.,True
884,I is a Y.,Y is a subclass of L.,"Given the previous statements, is I a L?",Yes,I is a L.,True
885,I is a T.,T is a subclass of P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
886,I is a W.,W is a subclass of O.,"Given the previous statements, is I a O?",Yes,I is a O.,True
887,I is a K.,K is a subclass of W.,"Given the previous statements, is I a W?",Yes,I is a W.,True
888,I is a T.,T is a subclass of S.,"Given the previous statements, is I a S?",Yes,I is a S.,True
889,I is a S.,S is a subclass of N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
890,I is a M.,M is a subclass of Y.,"Given the previous statements, is I a Y?",Yes,I is a Y.,True
891,I is a E.,E is a subclass of V.,"Given the previous statements, is I a V?",Yes,I is a V.,True
892,I is a W.,W is a subclass of E.,"Given the previous statements, is I a E?",Yes,I is a E.,True
893,I is a X.,X is a subclass of V.,"Given the previous statements, is I a V?",Yes,I is a V.,True
894,I is a W.,W is a subclass of N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
895,I is a K.,K is a subclass of J.,"Given the previous statements, is I a J?",Yes,I is a J.,True
896,I is a P.,P is a subclass of T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
897,I is a E.,E is a subclass of W.,"Given the previous statements, is I a W?",Yes,I is a W.,True
898,I is a H.,H is a subclass of A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
899,I is a F.,F is a subclass of P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
900,I is a E.,E is a subclass of H.,"Given the previous statements, is I a H?",Yes,I is a H.,True
901,J is a G.,G is a subclass of I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
902,J is a U.,U is a subclass of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
903,J is a P.,P is a subclass of W.,"Given the previous statements, is J a W?",Yes,J is a W.,True
904,J is a V.,V is a subclass of S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
905,J is a A.,A is a subclass of I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
906,J is a Z.,Z is a subclass of H.,"Given the previous statements, is J a H?",Yes,J is a H.,True
907,J is a B.,B is a subclass of N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
908,J is a G.,G is a subclass of Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
909,J is a F.,F is a subclass of A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
910,J is a G.,G is a subclass of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
911,J is a M.,M is a subclass of U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
912,J is a B.,B is a subclass of F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
913,J is a X.,X is a subclass of U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
914,J is a V.,V is a subclass of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
915,J is a S.,S is a subclass of I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
916,J is a C.,C is a subclass of Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
917,J is a K.,K is a subclass of D.,"Given the previous statements, is J a D?",Yes,J is a D.,True
918,J is a Y.,Y is a subclass of G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
919,J is a U.,U is a subclass of Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
920,J is a R.,R is a subclass of P.,"Given the previous statements, is J a P?",Yes,J is a P.,True
921,J is a W.,W is a subclass of F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
922,J is a X.,X is a subclass of G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
923,J is a Z.,Z is a subclass of T.,"Given the previous statements, is J a T?",Yes,J is a T.,True
924,J is a Z.,Z is a subclass of S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
925,J is a T.,T is a subclass of P.,"Given the previous statements, is J a P?",Yes,J is a P.,True
926,J is a Z.,Z is a subclass of P.,"Given the previous statements, is J a P?",Yes,J is a P.,True
927,J is a L.,L is a subclass of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
928,J is a E.,E is a subclass of O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
929,J is a L.,L is a subclass of R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
930,J is a E.,E is a subclass of N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
931,J is a W.,W is a subclass of G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
932,J is a R.,R is a subclass of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
933,J is a B.,B is a subclass of Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
934,J is a E.,E is a subclass of V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
935,J is a Q.,Q is a subclass of B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
936,J is a C.,C is a subclass of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
937,J is a L.,L is a subclass of H.,"Given the previous statements, is J a H?",Yes,J is a H.,True
938,J is a I.,I is a subclass of E.,"Given the previous statements, is J a E?",Yes,J is a E.,True
939,J is a T.,T is a subclass of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
940,J is a P.,P is a subclass of O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
941,J is a G.,G is a subclass of X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
942,J is a E.,E is a subclass of F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
943,J is a G.,G is a subclass of R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
944,J is a A.,A is a subclass of F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
945,J is a K.,K is a subclass of U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
946,J is a A.,A is a subclass of X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
947,J is a U.,U is a subclass of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
948,J is a T.,T is a subclass of E.,"Given the previous statements, is J a E?",Yes,J is a E.,True
949,J is a V.,V is a subclass of X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
950,J is a N.,N is a subclass of A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
951,J is a S.,S is a subclass of G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
952,J is a N.,N is a subclass of G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
953,J is a Y.,Y is a subclass of V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
954,J is a O.,O is a subclass of S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
955,J is a X.,X is a subclass of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
956,J is a D.,D is a subclass of X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
957,J is a H.,H is a subclass of Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
958,J is a W.,W is a subclass of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
959,J is a C.,C is a subclass of X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
960,J is a Z.,Z is a subclass of N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
961,J is a H.,H is a subclass of V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
962,J is a A.,A is a subclass of K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
963,J is a N.,N is a subclass of Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
964,J is a H.,H is a subclass of N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
965,J is a Q.,Q is a subclass of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
966,J is a X.,X is a subclass of V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
967,J is a S.,S is a subclass of N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
968,J is a E.,E is a subclass of W.,"Given the previous statements, is J a W?",Yes,J is a W.,True
969,J is a E.,E is a subclass of M.,"Given the previous statements, is J a M?",Yes,J is a M.,True
970,J is a Y.,Y is a subclass of S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
971,J is a E.,E is a subclass of Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
972,J is a G.,G is a subclass of H.,"Given the previous statements, is J a H?",Yes,J is a H.,True
973,J is a R.,R is a subclass of B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
974,J is a C.,C is a subclass of B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
975,J is a V.,V is a subclass of H.,"Given the previous statements, is J a H?",Yes,J is a H.,True
976,J is a W.,W is a subclass of E.,"Given the previous statements, is J a E?",Yes,J is a E.,True
977,J is a V.,V is a subclass of L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
978,J is a W.,W is a subclass of R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
979,J is a Q.,Q is a subclass of N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
980,J is a I.,I is a subclass of R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
