ID,triple1,triple2,question,answer,inferred triple,label
502,Cairn Newton-Evans is a PoliceOfficer.,PoliceOfficer is a subclass of Person.,"Given the previous statements, is Cairn Newton-Evans a Person?",Yes,Cairn Newton-Evans is a Person.,True
503,Cameron McLay is a PoliceOfficer.,PoliceOfficer is a subclass of Person.,"Given the previous statements, is Cameron McLay a Person?",Yes,Cameron McLay is a Person.,True
504,Cariol Horne is a PoliceOfficer.,PoliceOfficer is a subclass of Person.,"Given the previous statements, is Cariol Horne a Person?",Yes,Cariol Horne is a Person.,True
505,Campeonato Abierto de Hurlingham is a PoloLeague.,PoloLeague is a subclass of SportsLeague.,"Given the previous statements, is Campeonato Abierto de Hurlingham a SportsLeague?",Yes,Campeonato Abierto de Hurlingham is a SportsLeague.,True
506,Campeonato Argentino Abierto de Polo is a PoloLeague.,PoloLeague is a subclass of SportsLeague.,"Given the previous statements, is Campeonato Argentino Abierto de Polo a SportsLeague?",Yes,Campeonato Argentino Abierto de Polo is a SportsLeague.,True
507,Montenegrin First League of Water Polo is a PoloLeague.,PoloLeague is a subclass of SportsLeague.,"Given the previous statements, is Montenegrin First League of Water Polo a SportsLeague?",Yes,Montenegrin First League of Water Polo is a SportsLeague.,True
508,Ca' d'Andrea is a PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Ca' d'Andrea a Place?",Yes,Ca' d'Andrea is a Place.,True
509,"Ca Goulmie, Port-Salut, Haiti is a PopulatedPlace.",PopulatedPlace is a subclass of Place.,"Given the previous statements, is Ca Goulmie, Port-Salut, Haiti a Place?",Yes,"Ca Goulmie, Port-Salut, Haiti is a Place.",True
510,Ca Pierre is a PopulatedPlace.,PopulatedPlace is a subclass of Place.,"Given the previous statements, is Ca Pierre a Place?",Yes,Ca Pierre is a Place.,True
511,Café Filho is a President.,President is a subclass of Politician.,"Given the previous statements, is Café Filho a Politician?",Yes,Café Filho is a Politician.,True
512,Carleton Naiche-Palmer is a President.,President is a subclass of Politician.,"Given the previous statements, is Carleton Naiche-Palmer a Politician?",Yes,Carleton Naiche-Palmer is a Politician.,True
513,Carlos Castillo Armas is a President.,President is a subclass of Politician.,"Given the previous statements, is Carlos Castillo Armas a Politician?",Yes,Carlos Castillo Armas is a Politician.,True
514,Perkin Warbeck is a Pretender.,Pretender is a subclass of Royalty.,"Given the previous statements, is Perkin Warbeck a Royalty?",Yes,Perkin Warbeck is a Royalty.,True
515,Dominicus Corea is a Pretender.,Pretender is a subclass of Royalty.,"Given the previous statements, is Dominicus Corea a Royalty?",Yes,Dominicus Corea is a Royalty.,True
516,Inge Magnusson is a Pretender.,Pretender is a subclass of Royalty.,"Given the previous statements, is Inge Magnusson a Royalty?",Yes,Inge Magnusson is a Royalty.,True
517,Carlo Braga is a Priest.,Priest is a subclass of Cleric.,"Given the previous statements, is Carlo Braga a Cleric?",Yes,Carlo Braga is a Cleric.,True
518,Carlos Aldunate Lyon is a Priest.,Priest is a subclass of Cleric.,"Given the previous statements, is Carlos Aldunate Lyon a Cleric?",Yes,Carlos Aldunate Lyon is a Cleric.,True
519,Caroline Baston is a Priest.,Priest is a subclass of Cleric.,"Given the previous statements, is Caroline Baston a Cleric?",Yes,Caroline Baston is a Cleric.,True
520,Carl Gustaf Ekman is a PrimeMinister.,PrimeMinister is a subclass of Politician.,"Given the previous statements, is Carl Gustaf Ekman a Politician?",Yes,Carl Gustaf Ekman is a Politician.,True
521,Carlo Bon Compagni di Mombello is a PrimeMinister.,PrimeMinister is a subclass of Politician.,"Given the previous statements, is Carlo Bon Compagni di Mombello a Politician?",Yes,Carlo Bon Compagni di Mombello is a Politician.,True
522,Carlos Arias Navarro is a PrimeMinister.,PrimeMinister is a subclass of Politician.,"Given the previous statements, is Carlos Arias Navarro a Politician?",Yes,Carlos Arias Navarro is a Politician.,True
523,Caledonia State Prison Farm is a Prison.,Prison is a subclass of Building.,"Given the previous statements, is Caledonia State Prison Farm a Building?",Yes,Caledonia State Prison Farm is a Building.,True
524,Calgary Remand Centre is a Prison.,Prison is a subclass of Building.,"Given the previous statements, is Calgary Remand Centre a Building?",Yes,Calgary Remand Centre is a Building.,True
525,California Correctional Center is a Prison.,Prison is a subclass of Building.,"Given the previous statements, is California Correctional Center a Building?",Yes,California Correctional Center is a Building.,True
526,Cable cars in Chicago is a PublicTransitSystem.,PublicTransitSystem is a subclass of Company.,"Given the previous statements, is Cable cars in Chicago a Company?",Yes,Cable cars in Chicago is a Company.,True
527,Cablebús is a PublicTransitSystem.,PublicTransitSystem is a subclass of Company.,"Given the previous statements, is Cablebús a Company?",Yes,Cablebús is a Company.,True
528,Cabletren Bolivariano is a PublicTransitSystem.,PublicTransitSystem is a subclass of Company.,"Given the previous statements, is Cabletren Bolivariano a Company?",Yes,Cabletren Bolivariano is a Company.,True
529,Callaghan Park is a Racecourse.,Racecourse is a subclass of RaceTrack.,"Given the previous statements, is Callaghan Park a RaceTrack?",Yes,Callaghan Park is a RaceTrack.,True
530,"Canidrome, Macau is a Racecourse.",Racecourse is a subclass of RaceTrack.,"Given the previous statements, is Canidrome, Macau a RaceTrack?",Yes,"Canidrome, Macau is a RaceTrack.",True
531,Canterbury Park is a Racecourse.,Racecourse is a subclass of RaceTrack.,"Given the previous statements, is Canterbury Park a RaceTrack?",Yes,Canterbury Park is a RaceTrack.,True
532,Cadera railway station is a RailwayStation.,RailwayStation is a subclass of Station.,"Given the previous statements, is Cadera railway station a Station?",Yes,Cadera railway station is a Station.,True
533,Campascio railway station is a RailwayStation.,RailwayStation is a subclass of Station.,"Given the previous statements, is Campascio railway station a Station?",Yes,Campascio railway station is a Station.,True
534,Campocologno railway station is a RailwayStation.,RailwayStation is a subclass of Station.,"Given the previous statements, is Campocologno railway station a Station?",Yes,Campocologno railway station is a Station.,True
535,"California Park, California is a RailwayTunnel.",RailwayTunnel is a subclass of RouteOfTransportation.,"Given the previous statements, is California Park, California a RouteOfTransportation?",Yes,"California Park, California is a RouteOfTransportation.",True
536,Canal Tunnels is a RailwayTunnel.,RailwayTunnel is a subclass of RouteOfTransportation.,"Given the previous statements, is Canal Tunnels a RouteOfTransportation?",Yes,Canal Tunnels is a RouteOfTransportation.,True
537,Cascade Tunnel is a RailwayTunnel.,RailwayTunnel is a subclass of RouteOfTransportation.,"Given the previous statements, is Cascade Tunnel a RouteOfTransportation?",Yes,Cascade Tunnel is a RouteOfTransportation.,True
538,Ben Zion Aryeh Leibish Halberstam is a Rebbe.,Rebbe is a subclass of Religious.,"Given the previous statements, is Ben Zion Aryeh Leibish Halberstam a Religious?",Yes,Ben Zion Aryeh Leibish Halberstam is a Religious.,True
539,Eliezer Adler is a Rebbe.,Rebbe is a subclass of Religious.,"Given the previous statements, is Eliezer Adler a Religious?",Yes,Eliezer Adler is a Religious.,True
540,Elimelech Szapira is a Rebbe.,Rebbe is a subclass of Religious.,"Given the previous statements, is Elimelech Szapira a Religious?",Yes,Elimelech Szapira is a Religious.,True
541,Cajun is a Rocket.,Rocket is a subclass of MeanOfTransportation.,"Given the previous statements, is Cajun a MeanOfTransportation?",Yes,Cajun is a MeanOfTransportation.,True
542,Capricornio is a Rocket.,Rocket is a subclass of MeanOfTransportation.,"Given the previous statements, is Capricornio a MeanOfTransportation?",Yes,Capricornio is a MeanOfTransportation.,True
543,Castor-Orbus is a Rocket.,Rocket is a subclass of MeanOfTransportation.,"Given the previous statements, is Castor-Orbus a MeanOfTransportation?",Yes,Castor-Orbus is a MeanOfTransportation.,True
544,Camille Lecointre is a Sailor.,Sailor is a subclass of Athlete.,"Given the previous statements, is Camille Lecointre an Athlete?",Yes,Camille Lecointre is an Athlete.,True
545,Camillo Gargano is a Sailor.,Sailor is a subclass of Athlete.,"Given the previous statements, is Camillo Gargano an Athlete?",Yes,Camillo Gargano is an Athlete.,True
546,Carl-Erik Ohlson is a Sailor.,Sailor is a subclass of Athlete.,"Given the previous statements, is Carl-Erik Ohlson an Athlete?",Yes,Carl-Erik Ohlson is an Athlete.,True
547,Cabiria Andreian Cazacu is a Scientist.,Scientist is a subclass of Person.,"Given the previous statements, is Cabiria Andreian Cazacu a Person?",Yes,Cabiria Andreian Cazacu is a Person.,True
548,Caesar Korolenko is a Scientist.,Scientist is a subclass of Person.,"Given the previous statements, is Caesar Korolenko a Person?",Yes,Caesar Korolenko is a Person.,True
549,Caesar Rudolf Boettger is a Scientist.,Scientist is a subclass of Person.,"Given the previous statements, is Caesar Rudolf Boettger a Person?",Yes,Caesar Rudolf Boettger is a Person.,True
550,Cameron Litvack is a ScreenWriter.,ScreenWriter is a subclass of Writer.,"Given the previous statements, is Cameron Litvack a Writer?",Yes,Cameron Litvack is a Writer.,True
551,Carl Ellsworth is a ScreenWriter.,ScreenWriter is a subclass of Writer.,"Given the previous statements, is Carl Ellsworth a Writer?",Yes,Carl Ellsworth is a Writer.,True
552,Caroline Cooke is a ScreenWriter.,ScreenWriter is a subclass of Writer.,"Given the previous statements, is Caroline Cooke a Writer?",Yes,Caroline Cooke is a Writer.,True
553,Camotes Sea is a Sea.,Sea is a subclass of BodyOfWater.,"Given the previous statements, is Camotes Sea a BodyOfWater?",Yes,Camotes Sea is a BodyOfWater.,True
554,Campbeltown Loch is a Sea.,Sea is a subclass of BodyOfWater.,"Given the previous statements, is Campbeltown Loch a BodyOfWater?",Yes,Campbeltown Loch is a BodyOfWater.,True
555,Cantabrian Sea is a Sea.,Sea is a subclass of BodyOfWater.,"Given the previous statements, is Cantabrian Sea a BodyOfWater?",Yes,Cantabrian Sea is a BodyOfWater.,True
556,Cae Cwm-tywyll is a SiteOfSpecialScientificInterest.,SiteOfSpecialScientificInterest is a subclass of Place.,"Given the previous statements, is Cae Cwm-tywyll a Place?",Yes,Cae Cwm-tywyll is a Place.,True
557,Cae Gwernllertai is a SiteOfSpecialScientificInterest.,SiteOfSpecialScientificInterest is a subclass of Place.,"Given the previous statements, is Cae Gwernllertai a Place?",Yes,Cae Gwernllertai is a Place.,True
558,Cae Gwyn SSSI is a SiteOfSpecialScientificInterest.,SiteOfSpecialScientificInterest is a subclass of Place.,"Given the previous statements, is Cae Gwyn SSSI a Place?",Yes,Cae Gwyn SSSI is a Place.,True
559,Cao Guifeng is a Skater.,Skater is a subclass of WinterSportPlayer.,"Given the previous statements, is Cao Guifeng a WinterSportPlayer?",Yes,Cao Guifeng is a WinterSportPlayer.,True
560,Carien Kleibeuker is a Skater.,Skater is a subclass of WinterSportPlayer.,"Given the previous statements, is Carien Kleibeuker a WinterSportPlayer?",Yes,Carien Kleibeuker is a WinterSportPlayer.,True
561,Carl-Erik Asplund is a Skater.,Skater is a subclass of WinterSportPlayer.,"Given the previous statements, is Carl-Erik Asplund a WinterSportPlayer?",Yes,Carl-Erik Asplund is a WinterSportPlayer.,True
562,Caberfae Peaks Ski & Golf Resort is a SkiArea.,SkiArea is a subclass of SportFacility.,"Given the previous statements, is Caberfae Peaks Ski & Golf Resort a SportFacility?",Yes,Caberfae Peaks Ski & Golf Resort is a SportFacility.,True
563,Cache Creek Casino Resort is a SkiArea.,SkiArea is a subclass of SportFacility.,"Given the previous statements, is Cache Creek Casino Resort a SportFacility?",Yes,Cache Creek Casino Resort is a SportFacility.,True
564,Cal Neva Lodge & Casino is a SkiArea.,SkiArea is a subclass of SportFacility.,"Given the previous statements, is Cal Neva Lodge & Casino a SportFacility?",Yes,Cal Neva Lodge & Casino is a SportFacility.,True
565,Caitlin Compton Gregg is a Skier.,Skier is a subclass of WinterSportPlayer.,"Given the previous statements, is Caitlin Compton Gregg a WinterSportPlayer?",Yes,Caitlin Compton Gregg is a WinterSportPlayer.,True
566,Caitlin Patterson is a Skier.,Skier is a subclass of WinterSportPlayer.,"Given the previous statements, is Caitlin Patterson a WinterSportPlayer?",Yes,Caitlin Patterson is a WinterSportPlayer.,True
567,Calle Halfvarsson is a Skier.,Skier is a subclass of WinterSportPlayer.,"Given the previous statements, is Calle Halfvarsson a WinterSportPlayer?",Yes,Calle Halfvarsson is a WinterSportPlayer.,True
568,Perret tower is a Skyscraper.,Skyscraper is a subclass of Building.,"Given the previous statements, is Perret tower a Building?",Yes,Perret tower is a Building.,True
569,Rezidence Eliška is a Skyscraper.,Skyscraper is a subclass of Building.,"Given the previous statements, is Rezidence Eliška a Building?",Yes,Rezidence Eliška is a Building.,True
570,Matitone is a Skyscraper.,Skyscraper is a subclass of Building.,"Given the previous statements, is Matitone a Building?",Yes,Matitone is a Building.,True
571,Cao Xinlong is a SnookerPlayer.,SnookerPlayer is a subclass of Athlete.,"Given the previous statements, is Cao Xinlong an Athlete?",Yes,Cao Xinlong is an Athlete.,True
572,Cao Yupeng is a SnookerPlayer.,SnookerPlayer is a subclass of Athlete.,"Given the previous statements, is Cao Yupeng an Athlete?",Yes,Cao Yupeng is an Athlete.,True
573,Caroline Walch is a SnookerPlayer.,SnookerPlayer is a subclass of Athlete.,"Given the previous statements, is Caroline Walch an Athlete?",Yes,Caroline Walch is an Athlete.,True
574,Cain Dingle is a SoapCharacter.,SoapCharacter is a subclass of FictionalCharacter.,"Given the previous statements, is Cain Dingle a FictionalCharacter?",Yes,Cain Dingle is a FictionalCharacter.,True
575,Caleb Cortlandt is a SoapCharacter.,SoapCharacter is a subclass of FictionalCharacter.,"Given the previous statements, is Caleb Cortlandt a FictionalCharacter?",Yes,Caleb Cortlandt is a FictionalCharacter.,True
576,Callum Rebecchi is a SoapCharacter.,SoapCharacter is a subclass of FictionalCharacter.,"Given the previous statements, is Callum Rebecchi a FictionalCharacter?",Yes,Callum Rebecchi is a FictionalCharacter.,True
577,Cabinho is a SoccerManager.,SoccerManager is a subclass of SportsManager.,"Given the previous statements, is Cabinho a SportsManager?",Yes,Cabinho is a SportsManager.,True
578,Cabralzinho is a SoccerManager.,SoccerManager is a subclass of SportsManager.,"Given the previous statements, is Cabralzinho a SportsManager?",Yes,Cabralzinho is a SportsManager.,True
579,Cacaio is a SoccerManager.,SoccerManager is a subclass of SportsManager.,"Given the previous statements, is Cacaio a SportsManager?",Yes,Cacaio is a SportsManager.,True
