ID,triple1,triple2,question,answer,inferred triple,label
792,H is a F.,H is the same as O.,"Given the previous statements, is O a F?",Yes,O is a F.,True
793,H is a T.,H is the same as P.,"Given the previous statements, is P a T?",Yes,P is a T.,True
794,H is a W.,H is the same as C.,"Given the previous statements, is C a W?",Yes,C is a W.,True
795,H is a B.,H is the same as P.,"Given the previous statements, is P a B?",Yes,P is a B.,True
796,H is a N.,H is the same as Z.,"Given the previous statements, is Z a N?",Yes,Z is a N.,True
797,H is a S.,H is the same as W.,"Given the previous statements, is W a S?",Yes,W is a S.,True
798,H is a S.,H is the same as L.,"Given the previous statements, is L a S?",Yes,L is a S.,True
799,H is a V.,H is the same as P.,"Given the previous statements, is P a V?",Yes,P is a V.,True
800,H is a I.,H is the same as T.,"Given the previous statements, is T a I?",Yes,T is a I.,True
801,I is a S.,I is the same as W.,"Given the previous statements, is W a S?",Yes,W is a S.,True
802,I is a V.,I is the same as T.,"Given the previous statements, is T a V?",Yes,T is a V.,True
803,I is a W.,I is the same as O.,"Given the previous statements, is O a W?",Yes,O is a W.,True
804,I is a N.,I is the same as P.,"Given the previous statements, is P a N?",Yes,P is a N.,True
805,I is a K.,I is the same as R.,"Given the previous statements, is R a K?",Yes,R is a K.,True
806,I is a X.,I is the same as L.,"Given the previous statements, is L a X?",Yes,L is a X.,True
807,I is a W.,I is the same as R.,"Given the previous statements, is R a W?",Yes,R is a W.,True
808,I is a T.,I is the same as A.,"Given the previous statements, is A a T?",Yes,A is a T.,True
809,I is a O.,I is the same as M.,"Given the previous statements, is M a O?",Yes,M is a O.,True
810,I is a M.,I is the same as W.,"Given the previous statements, is W a M?",Yes,W is a M.,True
811,I is a U.,I is the same as B.,"Given the previous statements, is B a U?",Yes,B is a U.,True
812,I is a N.,I is the same as C.,"Given the previous statements, is C a N?",Yes,C is a N.,True
813,I is a M.,I is the same as F.,"Given the previous statements, is F a M?",Yes,F is a M.,True
814,I is a M.,I is the same as L.,"Given the previous statements, is L a M?",Yes,L is a M.,True
815,I is a B.,I is the same as C.,"Given the previous statements, is C a B?",Yes,C is a B.,True
816,I is a T.,I is the same as L.,"Given the previous statements, is L a T?",Yes,L is a T.,True
817,I is a T.,I is the same as G.,"Given the previous statements, is G a T?",Yes,G is a T.,True
818,I is a Z.,I is the same as E.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True
819,I is a K.,I is the same as D.,"Given the previous statements, is D a K?",Yes,D is a K.,True
820,I is a A.,I is the same as W.,"Given the previous statements, is W a A?",Yes,W is a A.,True
821,I is a Z.,I is the same as U.,"Given the previous statements, is U a Z?",Yes,U is a Z.,True
822,I is a P.,I is the same as W.,"Given the previous statements, is W a P?",Yes,W is a P.,True
823,I is a L.,I is the same as F.,"Given the previous statements, is F a L?",Yes,F is a L.,True
824,I is a N.,I is the same as D.,"Given the previous statements, is D a N?",Yes,D is a N.,True
825,I is a L.,I is the same as T.,"Given the previous statements, is T a L?",Yes,T is a L.,True
826,I is a H.,I is the same as K.,"Given the previous statements, is K a H?",Yes,K is a H.,True
827,I is a Q.,I is the same as X.,"Given the previous statements, is X a Q?",Yes,X is a Q.,True
828,I is a O.,I is the same as H.,"Given the previous statements, is H a O?",Yes,H is a O.,True
829,I is a K.,I is the same as C.,"Given the previous statements, is C a K?",Yes,C is a K.,True
830,I is a C.,I is the same as P.,"Given the previous statements, is P a C?",Yes,P is a C.,True
831,I is a Z.,I is the same as T.,"Given the previous statements, is T a Z?",Yes,T is a Z.,True
832,I is a U.,I is the same as P.,"Given the previous statements, is P a U?",Yes,P is a U.,True
833,I is a E.,I is the same as A.,"Given the previous statements, is A a E?",Yes,A is a E.,True
834,I is a O.,I is the same as S.,"Given the previous statements, is S a O?",Yes,S is a O.,True
835,I is a C.,I is the same as Q.,"Given the previous statements, is Q a C?",Yes,Q is a C.,True
836,I is a H.,I is the same as M.,"Given the previous statements, is M a H?",Yes,M is a H.,True
837,I is a A.,I is the same as Y.,"Given the previous statements, is Y a A?",Yes,Y is a A.,True
838,I is a Y.,I is the same as W.,"Given the previous statements, is W a Y?",Yes,W is a Y.,True
839,I is a C.,I is the same as V.,"Given the previous statements, is V a C?",Yes,V is a C.,True
840,I is a O.,I is the same as E.,"Given the previous statements, is E a O?",Yes,E is a O.,True
841,I is a D.,I is the same as G.,"Given the previous statements, is G a D?",Yes,G is a D.,True
842,I is a L.,I is the same as J.,"Given the previous statements, is J a L?",Yes,J is a L.,True
843,I is a J.,I is the same as Q.,"Given the previous statements, is Q a J?",Yes,Q is a J.,True
844,I is a K.,I is the same as O.,"Given the previous statements, is O a K?",Yes,O is a K.,True
845,I is a N.,I is the same as W.,"Given the previous statements, is W a N?",Yes,W is a N.,True
846,I is a F.,I is the same as H.,"Given the previous statements, is H a F?",Yes,H is a F.,True
847,I is a V.,I is the same as C.,"Given the previous statements, is C a V?",Yes,C is a V.,True
848,I is a K.,I is the same as Z.,"Given the previous statements, is Z a K?",Yes,Z is a K.,True
849,I is a O.,I is the same as B.,"Given the previous statements, is B a O?",Yes,B is a O.,True
850,I is a T.,I is the same as O.,"Given the previous statements, is O a T?",Yes,O is a T.,True
851,I is a M.,I is the same as X.,"Given the previous statements, is X a M?",Yes,X is a M.,True
852,I is a D.,I is the same as P.,"Given the previous statements, is P a D?",Yes,P is a D.,True
853,I is a H.,I is the same as T.,"Given the previous statements, is T a H?",Yes,T is a H.,True
854,I is a G.,I is the same as U.,"Given the previous statements, is U a G?",Yes,U is a G.,True
855,I is a V.,I is the same as W.,"Given the previous statements, is W a V?",Yes,W is a V.,True
856,I is a B.,I is the same as Z.,"Given the previous statements, is Z a B?",Yes,Z is a B.,True
857,I is a N.,I is the same as B.,"Given the previous statements, is B a N?",Yes,B is a N.,True
858,I is a C.,I is the same as F.,"Given the previous statements, is F a C?",Yes,F is a C.,True
859,I is a R.,I is the same as S.,"Given the previous statements, is S a R?",Yes,S is a R.,True
860,I is a X.,I is the same as O.,"Given the previous statements, is O a X?",Yes,O is a X.,True
861,I is a U.,I is the same as Q.,"Given the previous statements, is Q a U?",Yes,Q is a U.,True
862,I is a B.,I is the same as U.,"Given the previous statements, is U a B?",Yes,U is a B.,True
863,I is a U.,I is the same as S.,"Given the previous statements, is S a U?",Yes,S is a U.,True
864,I is a T.,I is the same as J.,"Given the previous statements, is J a T?",Yes,J is a T.,True
865,I is a V.,I is the same as O.,"Given the previous statements, is O a V?",Yes,O is a V.,True
866,I is a A.,I is the same as X.,"Given the previous statements, is X a A?",Yes,X is a A.,True
867,I is a G.,I is the same as N.,"Given the previous statements, is N a G?",Yes,N is a G.,True
868,I is a C.,I is the same as B.,"Given the previous statements, is B a C?",Yes,B is a C.,True
869,I is a O.,I is the same as L.,"Given the previous statements, is L a O?",Yes,L is a O.,True
870,I is a J.,I is the same as M.,"Given the previous statements, is M a J?",Yes,M is a J.,True
871,I is a S.,I is the same as Z.,"Given the previous statements, is Z a S?",Yes,Z is a S.,True
872,I is a Q.,I is the same as L.,"Given the previous statements, is L a Q?",Yes,L is a Q.,True
873,I is a V.,I is the same as L.,"Given the previous statements, is L a V?",Yes,L is a V.,True
874,I is a D.,I is the same as A.,"Given the previous statements, is A a D?",Yes,A is a D.,True
875,I is a N.,I is the same as A.,"Given the previous statements, is A a N?",Yes,A is a N.,True
876,I is a A.,I is the same as Q.,"Given the previous statements, is Q a A?",Yes,Q is a A.,True
877,I is a D.,I is the same as S.,"Given the previous statements, is S a D?",Yes,S is a D.,True
878,I is a E.,I is the same as O.,"Given the previous statements, is O a E?",Yes,O is a E.,True
879,I is a J.,I is the same as Y.,"Given the previous statements, is Y a J?",Yes,Y is a J.,True
880,I is a V.,I is the same as F.,"Given the previous statements, is F a V?",Yes,F is a V.,True
881,I is a X.,I is the same as Y.,"Given the previous statements, is Y a X?",Yes,Y is a X.,True
882,I is a Z.,I is the same as O.,"Given the previous statements, is O a Z?",Yes,O is a Z.,True
883,I is a C.,I is the same as S.,"Given the previous statements, is S a C?",Yes,S is a C.,True
884,I is a H.,I is the same as L.,"Given the previous statements, is L a H?",Yes,L is a H.,True
885,I is a S.,I is the same as X.,"Given the previous statements, is X a S?",Yes,X is a S.,True
886,I is a F.,I is the same as O.,"Given the previous statements, is O a F?",Yes,O is a F.,True
887,I is a Q.,I is the same as Z.,"Given the previous statements, is Z a Q?",Yes,Z is a Q.,True
888,I is a V.,I is the same as Z.,"Given the previous statements, is Z a V?",Yes,Z is a V.,True
889,I is a C.,I is the same as K.,"Given the previous statements, is K a C?",Yes,K is a C.,True
890,I is a R.,I is the same as D.,"Given the previous statements, is D a R?",Yes,D is a R.,True
891,I is a V.,I is the same as A.,"Given the previous statements, is A a V?",Yes,A is a V.,True
892,I is a P.,I is the same as L.,"Given the previous statements, is L a P?",Yes,L is a P.,True
893,I is a T.,I is the same as V.,"Given the previous statements, is V a T?",Yes,V is a T.,True
894,I is a V.,I is the same as Y.,"Given the previous statements, is Y a V?",Yes,Y is a V.,True
895,I is a G.,I is the same as K.,"Given the previous statements, is K a G?",Yes,K is a G.,True
896,I is a J.,I is the same as F.,"Given the previous statements, is F a J?",Yes,F is a J.,True
897,I is a K.,I is the same as Y.,"Given the previous statements, is Y a K?",Yes,Y is a K.,True
898,I is a Y.,I is the same as O.,"Given the previous statements, is O a Y?",Yes,O is a Y.,True
899,I is a Y.,I is the same as V.,"Given the previous statements, is V a Y?",Yes,V is a Y.,True
900,I is a Y.,I is the same as C.,"Given the previous statements, is C a Y?",Yes,C is a Y.,True
901,J is a E.,J is the same as G.,"Given the previous statements, is G a E?",Yes,G is a E.,True
902,J is a V.,J is the same as R.,"Given the previous statements, is R a V?",Yes,R is a V.,True
903,J is a R.,J is the same as V.,"Given the previous statements, is V a R?",Yes,V is a R.,True
904,J is a U.,J is the same as Z.,"Given the previous statements, is Z a U?",Yes,Z is a U.,True
905,J is a R.,J is the same as G.,"Given the previous statements, is G a R?",Yes,G is a R.,True
906,J is a K.,J is the same as T.,"Given the previous statements, is T a K?",Yes,T is a K.,True
907,J is a E.,J is the same as T.,"Given the previous statements, is T a E?",Yes,T is a E.,True
908,J is a O.,J is the same as Q.,"Given the previous statements, is Q a O?",Yes,Q is a O.,True
909,J is a Q.,J is the same as P.,"Given the previous statements, is P a Q?",Yes,P is a Q.,True
910,J is a U.,J is the same as N.,"Given the previous statements, is N a U?",Yes,N is a U.,True
911,J is a R.,J is the same as O.,"Given the previous statements, is O a R?",Yes,O is a R.,True
912,J is a M.,J is the same as O.,"Given the previous statements, is O a M?",Yes,O is a M.,True
913,J is a X.,J is the same as R.,"Given the previous statements, is R a X?",Yes,R is a X.,True
914,J is a K.,J is the same as Q.,"Given the previous statements, is Q a K?",Yes,Q is a K.,True
915,J is a Z.,J is the same as T.,"Given the previous statements, is T a Z?",Yes,T is a Z.,True
916,J is a B.,J is the same as L.,"Given the previous statements, is L a B?",Yes,L is a B.,True
917,J is a N.,J is the same as D.,"Given the previous statements, is D a N?",Yes,D is a N.,True
918,J is a M.,J is the same as W.,"Given the previous statements, is W a M?",Yes,W is a M.,True
919,J is a C.,J is the same as K.,"Given the previous statements, is K a C?",Yes,K is a C.,True
920,J is a S.,J is the same as P.,"Given the previous statements, is P a S?",Yes,P is a S.,True
921,J is a Q.,J is the same as I.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True
922,J is a R.,J is the same as U.,"Given the previous statements, is U a R?",Yes,U is a R.,True
923,J is a Y.,J is the same as S.,"Given the previous statements, is S a Y?",Yes,S is a Y.,True
924,J is a N.,J is the same as R.,"Given the previous statements, is R a N?",Yes,R is a N.,True
925,J is a R.,J is the same as P.,"Given the previous statements, is P a R?",Yes,P is a R.,True
926,J is a I.,J is the same as N.,"Given the previous statements, is N a I?",Yes,N is a I.,True
927,J is a S.,J is the same as L.,"Given the previous statements, is L a S?",Yes,L is a S.,True
928,J is a O.,J is the same as V.,"Given the previous statements, is V a O?",Yes,V is a O.,True
929,J is a F.,J is the same as D.,"Given the previous statements, is D a F?",Yes,D is a F.,True
930,J is a M.,J is the same as R.,"Given the previous statements, is R a M?",Yes,R is a M.,True
931,J is a R.,J is the same as M.,"Given the previous statements, is M a R?",Yes,M is a R.,True
932,J is a A.,J is the same as Y.,"Given the previous statements, is Y a A?",Yes,Y is a A.,True
933,J is a U.,J is the same as A.,"Given the previous statements, is A a U?",Yes,A is a U.,True
934,J is a M.,J is the same as I.,"Given the previous statements, is I a M?",Yes,I is a M.,True
935,J is a Z.,J is the same as I.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True
936,J is a P.,J is the same as F.,"Given the previous statements, is F a P?",Yes,F is a P.,True
937,J is a A.,J is the same as H.,"Given the previous statements, is H a A?",Yes,H is a A.,True
938,J is a Y.,J is the same as E.,"Given the previous statements, is E a Y?",Yes,E is a Y.,True
939,J is a H.,J is the same as R.,"Given the previous statements, is R a H?",Yes,R is a H.,True
940,J is a X.,J is the same as U.,"Given the previous statements, is U a X?",Yes,U is a X.,True
941,J is a C.,J is the same as O.,"Given the previous statements, is O a C?",Yes,O is a C.,True
942,J is a S.,J is the same as C.,"Given the previous statements, is C a S?",Yes,C is a S.,True
