ID,triple1,question,answer,inferred triple,label,LLM output
1294,H is different from H.,"Given the previous statements, is A different from H?",No,A is not different from H.,False,Yes
820,U is different from A.,"Given the previous statements, is A diferent from U?",Yes,A is different from U.,True,Yes
503,M is different from G.,"Given the previous statements, is G diferent from M?",Yes,G is different from M.,True,No
796,T is different from N.,"Given the previous statements, is N diferent from T?",Yes,N is different from T.,True,No
963,Y is different from Q.,"Given the previous statements, is Q diferent from Y?",Yes,Q is different from Y.,True,No
835,U is different from H.,"Given the previous statements, is H diferent from U?",Yes,H is different from U.,True,Yes
925,X is different from P.,"Given the previous statements, is P diferent from X?",Yes,P is different from X.,True,No
1765,T is different from T.,"Given the previous statements, is I different from T?",No,I is not different from T.,False,No
346,I is different from E.,"Given the previous statements, is E diferent from I?",Yes,E is different from I.,True,No
600,O is different from Q.,"Given the previous statements, is Q diferent from O?",Yes,Q is different from O.,True,No
1338,I is different from I.,"Given the previous statements, is E different from I?",No,E is not different from I.,False,No
825,U is different from W.,"Given the previous statements, is W diferent from U?",Yes,W is different from U.,True,Yes
545,N is different from P.,"Given the previous statements, is P diferent from N?",Yes,P is different from N.,True,No
1805,U is different from U.,"Given the previous statements, is S different from U?",No,S is not different from U.,False,Yes
1335,I is different from I.,"Given the previous statements, is Y different from I?",No,Y is not different from I.,False,Yes
1177,E is different from E.,"Given the previous statements, is V different from E?",No,V is not different from E.,False,Yes
515,M is different from U.,"Given the previous statements, is U diferent from M?",Yes,U is different from M.,True,No
177,E is different from C.,"Given the previous statements, is C diferent from E?",Yes,C is different from E.,True,Yes
147,D is different from K.,"Given the previous statements, is K diferent from D?",Yes,K is different from D.,True,Yes
669,Q is different from B.,"Given the previous statements, is B diferent from Q?",Yes,B is different from Q.,True,No
167,E is different from L.,"Given the previous statements, is L diferent from E?",Yes,L is different from E.,True,No
448,L is different from F.,"Given the previous statements, is F diferent from L?",Yes,F is different from L.,True,No
971,Y is different from P.,"Given the previous statements, is P diferent from Y?",Yes,P is different from Y.,True,No
666,Q is different from J.,"Given the previous statements, is J diferent from Q?",Yes,J is different from Q.,True,No
839,U is different from R.,"Given the previous statements, is R diferent from U?",Yes,R is different from U.,True,No
1702,R is different from R.,"Given the previous statements, is L different from R?",No,L is not different from R.,False,No
1084,C is different from C.,"Given the previous statements, is W different from C?",No,W is not different from C.,False,Yes
843,V is different from R.,"Given the previous statements, is R diferent from V?",Yes,R is different from V.,True,No
279,G is different from H.,"Given the previous statements, is H diferent from G?",Yes,H is different from G.,True,Yes
706,R is different from G.,"Given the previous statements, is G diferent from R?",Yes,G is different from R.,True,No
1117,C is different from C.,"Given the previous statements, is F different from C?",No,F is not different from C.,False,Yes
799,T is different from G.,"Given the previous statements, is G diferent from T?",Yes,G is different from T.,True,No
1133,D is different from D.,"Given the previous statements, is Q different from D?",No,Q is not different from D.,False,No
891,W is different from S.,"Given the previous statements, is S diferent from W?",Yes,S is different from W.,True,Yes
1775,T is different from T.,"Given the previous statements, is W different from T?",No,W is not different from T.,False,Yes
807,U is different from S.,"Given the previous statements, is S diferent from U?",Yes,S is different from U.,True,Yes
1100,C is different from C.,"Given the previous statements, is N different from C?",No,N is not different from C.,False,Yes
145,D is different from Y.,"Given the previous statements, is Y diferent from D?",Yes,Y is different from D.,True,Yes
987,Y is different from E.,"Given the previous statements, is E diferent from Y?",Yes,E is different from Y.,True,No
668,Q is different from H.,"Given the previous statements, is H diferent from Q?",Yes,H is different from Q.,True,No
1924,X is different from X.,"Given the previous statements, is S different from X?",No,S is not different from X.,False,Yes
538,N is different from Q.,"Given the previous statements, is Q diferent from N?",Yes,Q is different from N.,True,No
611,P is different from I.,"Given the previous statements, is I diferent from P?",Yes,I is different from P.,True,No
1848,V is different from V.,"Given the previous statements, is Z different from V?",No,Z is not different from V.,False,Yes
88,C is different from D.,"Given the previous statements, is D diferent from C?",Yes,D is different from C.,True,Yes
