ID,triple1,triple2,question,answer,inferred triple,label
377,PoloLeague is a subclass of SportsLeague.,SportsLeague is a subclass of Organisation.,"Given the previous statements, is PoloLeague a subclass of Organisation?",Yes,PoloLeague is a subclass of Organisation.,True
378,VolleyballLeague is a subclass of SportsLeague.,SportsLeague is a subclass of Organisation.,"Given the previous statements, is VolleyballLeague a subclass of Organisation?",Yes,VolleyballLeague is a subclass of Organisation.,True
379,CanadianFootballLeague is a subclass of SportsLeague.,SportsLeague is a subclass of Organisation.,"Given the previous statements, is CanadianFootballLeague a subclass of Organisation?",Yes,CanadianFootballLeague is a subclass of Organisation.,True
380,BrownDwarf is a subclass of Star.,Star is a subclass of CelestialBody.,"Given the previous statements, is BrownDwarf a subclass of CelestialBody?",Yes,BrownDwarf is a subclass of CelestialBody.,True
381,RailwayStation is a subclass of Station.,Station is a subclass of Infrastructure.,"Given the previous statements, is RailwayStation a subclass of Infrastructure?",Yes,RailwayStation is a subclass of Infrastructure.,True
382,MetroStation is a subclass of Station.,Station is a subclass of Infrastructure.,"Given the previous statements, is MetroStation a subclass of Infrastructure?",Yes,MetroStation is a subclass of Infrastructure.,True
383,RouteStop is a subclass of Station.,Station is a subclass of Infrastructure.,"Given the previous statements, is RouteStop a subclass of Infrastructure?",Yes,RouteStop is a subclass of Infrastructure.,True
384,TramStation is a subclass of Station.,Station is a subclass of Infrastructure.,"Given the previous statements, is TramStation a subclass of Infrastructure?",Yes,TramStation is a subclass of Infrastructure.,True
385,Cinema is a subclass of Venue.,Venue is a subclass of Building.,"Given the previous statements, is Cinema a subclass of Building?",Yes,Cinema is a subclass of Building.,True
386,Stadium is a subclass of Venue.,Venue is a subclass of Building.,"Given the previous statements, is Stadium a subclass of Building?",Yes,Stadium is a subclass of Building.,True
387,Theatre is a subclass of Venue.,Venue is a subclass of Building.,"Given the previous statements, is Theatre a subclass of Building?",Yes,Theatre is a subclass of Building.,True
388,Historian is a subclass of Writer.,Writer is a subclass of Person.,"Given the previous statements, is Historian a subclass of Person?",Yes,Historian is a subclass of Person.,True
389,Poet is a subclass of Writer.,Writer is a subclass of Person.,"Given the previous statements, is Poet a subclass of Person?",Yes,Poet is a subclass of Person.,True
390,ScreenWriter is a subclass of Writer.,Writer is a subclass of Person.,"Given the previous statements, is ScreenWriter a subclass of Person?",Yes,ScreenWriter is a subclass of Person.,True
391,MusicComposer is a subclass of Writer.,Writer is a subclass of Person.,"Given the previous statements, is MusicComposer a subclass of Person?",Yes,MusicComposer is a subclass of Person.,True
392,PlayWright is a subclass of Writer.,Writer is a subclass of Person.,"Given the previous statements, is PlayWright a subclass of Person?",Yes,PlayWright is a subclass of Person.,True
393,SongWriter is a subclass of Writer.,Writer is a subclass of Person.,"Given the previous statements, is SongWriter a subclass of Person?",Yes,SongWriter is a subclass of Person.,True
394,PeriodicalLiterature is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is PeriodicalLiterature a subclass of Work?",Yes,PeriodicalLiterature is a subclass of Work.,True
395,Poem is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Poem a subclass of Work?",Yes,Poem is a subclass of Work.,True
396,Book is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Book a subclass of Work?",Yes,Book is a subclass of Work.,True
397,Comic is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Comic a subclass of Work?",Yes,Comic is a subclass of Work.,True
398,Play is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Play a subclass of Work?",Yes,Play is a subclass of Work.,True
399,Annotation is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Annotation a subclass of Work?",Yes,Annotation is a subclass of Work.,True
400,Article is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Article a subclass of Work?",Yes,Article is a subclass of Work.,True
401,Drama is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Drama a subclass of Work?",Yes,Drama is a subclass of Work.,True
402,Law is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Law a subclass of Work?",Yes,Law is a subclass of Work.,True
403,Letter is a subclass of WrittenWork.,WrittenWork is a subclass of Work.,"Given the previous statements, is Letter a subclass of Work?",Yes,Letter is a subclass of Work.,True
404,HistoricalCountry is a subclass of Country.,Country is a subclass of PopulatedPlace.,"Given the previous statements, is HistoricalCountry a subclass of PopulatedPlace?",Yes,HistoricalCountry is a subclass of PopulatedPlace.,True
405,MythologicalFigure is a subclass of FictionalCharacter.,FictionalCharacter is a subclass of Agent.,"Given the previous statements, is MythologicalFigure a subclass of Agent?",Yes,MythologicalFigure is a subclass of Agent.,True
406,SoapCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclass of Agent.,"Given the previous statements, is SoapCharacter a subclass of Agent?",Yes,SoapCharacter is a subclass of Agent.,True
407,ComicsCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclass of Agent.,"Given the previous statements, is ComicsCharacter a subclass of Agent?",Yes,ComicsCharacter is a subclass of Agent.,True
408,DisneyCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclass of Agent.,"Given the previous statements, is DisneyCharacter a subclass of Agent?",Yes,DisneyCharacter is a subclass of Agent.,True
409,NarutoCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclass of Agent.,"Given the previous statements, is NarutoCharacter a subclass of Agent?",Yes,NarutoCharacter is a subclass of Agent.,True
410,Church is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclass of Building.,"Given the previous statements, is Church a subclass of Building?",Yes,Church is a subclass of Building.,True
411,Monastery is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclass of Building.,"Given the previous statements, is Monastery a subclass of Building?",Yes,Monastery is a subclass of Building.,True
412,Mosque is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclass of Building.,"Given the previous statements, is Mosque a subclass of Building?",Yes,Mosque is a subclass of Building.,True
413,Shrine is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclass of Building.,"Given the previous statements, is Shrine a subclass of Building?",Yes,Shrine is a subclass of Building.,True
414,Synagogue is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclass of Building.,"Given the previous statements, is Synagogue a subclass of Building?",Yes,Synagogue is a subclass of Building.,True
415,Temple is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclass of Building.,"Given the previous statements, is Temple a subclass of Building?",Yes,Temple is a subclass of Building.,True
416,LightNovel is a subclass of Novel.,Novel is a subclass of book.,"Given the previous statements, is LightNovel a subclass of book?",Yes,LightNovel is a subclass of book.,True
417,Baronet is a subclass of BritishRoyalty.,BritishRoyalty is a subclass of Royalty.,"Given the previous statements, is Baronet a subclass of Royalty?",Yes,Baronet is a subclass of Royalty.,True
418,Guitarist is a subclass of Instrumentalist.,Instrumentalist is a subclass of MusicalArtist.,"Given the previous statements, is Guitarist a subclass of MusicalArtist?",Yes,Guitarist is a subclass of MusicalArtist.,True
419,Reference is a subclass of Annotation.,Annotation is a subclass of WrittenWork.,"Given the previous statements, is Reference a subclass of WrittenWork?",Yes,Reference is a subclass of WrittenWork.,True
420,DigitalCamera is a subclass of Camera.,Camera is a subclass of Device.,"Given the previous statements, is DigitalCamera a subclass of Device?",Yes,DigitalCamera is a subclass of Device.,True
421,Archive is a subclass of CollectionOfValuables.,CollectionOfValuables is a subclass of Work.,"Given the previous statements, is Archive a subclass of Work?",Yes,Archive is a subclass of Work.,True
422,Contest is a subclass of Competition.,Competition is a subclass of Event.,"Given the previous statements, is Contest a subclass of Event?",Yes,Contest is a subclass of Event.,True
423,HistoricalDistrict is a subclass of District.,District is a subclass of GovernmentalAdministrativeRegion.,"Given the previous statements, is HistoricalDistrict a subclass of GovernmentalAdministrativeRegion?",Yes,HistoricalDistrict is a subclass of GovernmentalAdministrativeRegion.,True
424,NobleFamily is a subclass of Family.,Family is a subclass of Agent.,"Given the previous statements, is NobleFamily a subclass of Agent?",Yes,NobleFamily is a subclass of Agent.,True
425,Manor is a subclass of HistoricalAreaOfAuthority.,HistoricalAreaOfAuthority is a subclass of AdministrativeRegion.,"Given the previous statements, is Manor a subclass of AdministrativeRegion?",Yes,Manor is a subclass of AdministrativeRegion.,True
426,ElectricalSubstation is a subclass of Infrastucture.,Infrastucture is a subclass of ArchitecturalStructure.,"Given the previous statements, is ElectricalSubstation a subclass of ArchitecturalStructure?",Yes,ElectricalSubstation is a subclass of ArchitecturalStructure.,True
427,Guitar is a subclass of Instrument.,Instrument is a subclass of Device.,"Given the previous statements, is Guitar a subclass of Device?",Yes,Guitar is a subclass of Device.,True
428,Organ is a subclass of Instrument.,Instrument is a subclass of Device.,"Given the previous statements, is Organ a subclass of Device?",Yes,Organ is a subclass of Device.,True
429,PersonalEvent is a subclass of LifeCycleEvent.,LifeCycleEvent is a subclass of Event.,"Given the previous statements, is PersonalEvent a subclass of Event?",Yes,PersonalEvent is a subclass of Event.,True
430,Treadmill is a subclass of Mill.,Mill is a subclass of ArchitecturalStructure.,"Given the previous statements, is Treadmill a subclass of ArchitecturalStructure?",Yes,Treadmill is a subclass of ArchitecturalStructure.,True
431,Watermill is a subclass of Mill.,Mill is a subclass of ArchitecturalStructure.,"Given the previous statements, is Watermill a subclass of ArchitecturalStructure?",Yes,Watermill is a subclass of ArchitecturalStructure.,True
432,WindMotor is a subclass of Mill.,Mill is a subclass of ArchitecturalStructure.,"Given the previous statements, is WindMotor a subclass of ArchitecturalStructure?",Yes,WindMotor is a subclass of ArchitecturalStructure.,True
433,Windmill is a subclass of Mill.,Mill is a subclass of ArchitecturalStructure.,"Given the previous statements, is Windmill a subclass of ArchitecturalStructure?",Yes,Windmill is a subclass of ArchitecturalStructure.,True
434,CoalPit is a subclass of Mine.,Mine is a subclass of Place.,"Given the previous statements, is CoalPit a subclass of Place?",Yes,CoalPit is a subclass of Place.,True
435,SerialKiller is a subclass of Murderer.,Murderer is a subclass of Criminal.,"Given the previous statements, is SerialKiller a subclass of Criminal?",Yes,SerialKiller is a subclass of Criminal.,True
436,ConveyorSystem is a subclass of On-SiteTransportation.,On-SiteTransportation is a subclass of MeanOfTransportation.,"Given the previous statements, is ConveyorSystem a subclass of MeanOfTransportation?",Yes,ConveyorSystem is a subclass of MeanOfTransportation.,True
437,Escalator is a subclass of On-SiteTransportation.,On-SiteTransportation is a subclass of MeanOfTransportation.,"Given the previous statements, is Escalator a subclass of MeanOfTransportation?",Yes,Escalator is a subclass of MeanOfTransportation.,True
438,MovingWalkway is a subclass of On-SiteTransportation.,On-SiteTransportation is a subclass of MeanOfTransportation.,"Given the previous statements, is MovingWalkway a subclass of MeanOfTransportation?",Yes,MovingWalkway is a subclass of MeanOfTransportation.,True
439,HistoricalProvince is a subclass of Province.,Province is a subclass of GovernmentalAdministrativeRegion.,"Given the previous statements, is HistoricalProvince a subclass of GovernmentalAdministrativeRegion?",Yes,HistoricalProvince is a subclass of GovernmentalAdministrativeRegion.,True
