ID,triple1,question,answer,inferred triple,label,LLM output
591,O is different from T.,"Given the previous statements, is T diferent from O?",Yes,T is different from O.,True,Yes
552,N is different from Y.,"Given the previous statements, is Y diferent from N?",Yes,Y is different from N.,True,Yes
532,N is different from Q.,"Given the previous statements, is Q diferent from N?",Yes,Q is different from N.,True,Yes
105,C is different from M.,"Given the previous statements, is M diferent from C?",Yes,M is different from C.,True,Yes
108,C is different from K.,"Given the previous statements, is K diferent from C?",Yes,K is different from C.,True,Yes
903,W is different from C.,"Given the previous statements, is C diferent from W?",Yes,C is different from W.,True,Yes
231,F is different from H.,"Given the previous statements, is H diferent from F?",Yes,H is different from F.,True,Yes
775,T is different from M.,"Given the previous statements, is M diferent from T?",Yes,M is different from T.,True,Yes
362,J is different from Y.,"Given the previous statements, is Y diferent from J?",Yes,Y is different from J.,True,Yes
373,J is different from T.,"Given the previous statements, is T diferent from J?",Yes,T is different from J.,True,Yes
1886,W is different from W.,"Given the previous statements, is T different from W?",No,T is not different from W.,False,Yes
1241,G is different from G.,"Given the previous statements, is X different from G?",No,X is not different from G.,False,Yes
964,Y is different from D.,"Given the previous statements, is D diferent from Y?",Yes,D is different from Y.,True,Yes
755,S is different from N.,"Given the previous statements, is N diferent from S?",Yes,N is different from S.,True,Yes
629,P is different from N.,"Given the previous statements, is N diferent from P?",Yes,N is different from P.,True,Yes
1400,J is different from J.,"Given the previous statements, is V different from J?",No,V is not different from J.,False,No
531,N is different from K.,"Given the previous statements, is K diferent from N?",Yes,K is different from N.,True,Yes
1075,B is different from B.,"Given the previous statements, is Z different from B?",No,Z is not different from B.,False,Yes
1287,H is different from H.,"Given the previous statements, is F different from H?",No,F is not different from H.,False,Yes
412,K is different from J.,"Given the previous statements, is J diferent from K?",Yes,J is different from K.,True,Yes
308,H is different from M.,"Given the previous statements, is M diferent from H?",Yes,M is different from H.,True,Yes
618,P is different from B.,"Given the previous statements, is B diferent from P?",Yes,B is different from P.,True,Yes
480,L is different from E.,"Given the previous statements, is E diferent from L?",Yes,E is different from L.,True,Yes
535,N is different from D.,"Given the previous statements, is D diferent from N?",Yes,D is different from N.,True,Yes
779,T is different from X.,"Given the previous statements, is X diferent from T?",Yes,X is different from T.,True,Yes
902,W is different from V.,"Given the previous statements, is V diferent from W?",Yes,V is different from W.,True,Yes
1830,U is different from U.,"Given the previous statements, is V different from U?",No,V is not different from U.,False,Yes
1678,Q is different from Q.,"Given the previous statements, is G different from Q?",No,G is not different from Q.,False,Yes
1554,N is different from N.,"Given the previous statements, is P different from N?",No,P is not different from N.,False,Yes
690,R is different from W.,"Given the previous statements, is W diferent from R?",Yes,W is different from R.,True,Yes
1971,Y is different from Y.,"Given the previous statements, is Q different from Y?",No,Q is not different from Y.,False,Yes
407,K is different from Z.,"Given the previous statements, is Z diferent from K?",Yes,Z is different from K.,True,Yes
1230,F is different from F.,"Given the previous statements, is G different from F?",No,G is not different from F.,False,Yes
931,X is different from F.,"Given the previous statements, is F diferent from X?",Yes,F is different from X.,True,Yes
401,K is different from P.,"Given the previous statements, is P diferent from K?",Yes,P is different from K.,True,Yes
1136,D is different from D.,"Given the previous statements, is Q different from D?",No,Q is not different from D.,False,Yes
430,K is different from V.,"Given the previous statements, is V diferent from K?",Yes,V is different from K.,True,Yes
35,A is different from O.,"Given the previous statements, is O diferent from A?",Yes,O is different from A.,True,Yes
766,T is different from W.,"Given the previous statements, is W diferent from T?",Yes,W is different from T.,True,Yes
1130,D is different from D.,"Given the previous statements, is P different from D?",No,P is not different from D.,False,Yes
918,W is different from T.,"Given the previous statements, is T diferent from W?",Yes,T is different from W.,True,Yes
233,F is different from T.,"Given the previous statements, is T diferent from F?",Yes,T is different from F.,True,Yes
1674,Q is different from Q.,"Given the previous statements, is N different from Q?",No,N is not different from Q.,False,Yes
38,A is different from Z.,"Given the previous statements, is Z diferent from A?",Yes,Z is different from A.,True,Yes
641,Q is different from V.,"Given the previous statements, is V diferent from Q?",Yes,V is different from Q.,True,Yes
1044,B is different from B.,"Given the previous statements, is U different from B?",No,U is not different from B.,False,Yes
1289,H is different from H.,"Given the previous statements, is C different from H?",No,C is not different from H.,False,No
1066,B is different from B.,"Given the previous statements, is O different from B?",No,O is not different from B.,False,Yes
898,W is different from H.,"Given the previous statements, is H diferent from W?",Yes,H is different from W.,True,Yes
143,D is different from K.,"Given the previous statements, is K diferent from D?",Yes,K is different from D.,True,Yes
1019,A is different from A.,"Given the previous statements, is M different from A?",No,M is not different from A.,False,Yes
1265,G is different from G.,"Given the previous statements, is K different from G?",No,K is not different from G.,False,Yes
