ID,triple1,triple2,question,answer,inferred triple,label
849,I W E.,W has domain F.,"Given the previous statements, is I a F?",Yes,I is a F.,True
850,I K N.,K has domain E.,"Given the previous statements, is I a E?",Yes,I is a E.,True
851,I B O.,B has domain V.,"Given the previous statements, is I a V?",Yes,I is a V.,True
852,I E H.,E has domain Y.,"Given the previous statements, is I a Y?",Yes,I is a Y.,True
853,I J X.,J has domain T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
854,I J B.,J has domain N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
855,I X V.,X has domain Y.,"Given the previous statements, is I a Y?",Yes,I is a Y.,True
856,I Q Y.,Q has domain N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
857,I Z K.,Z has domain D.,"Given the previous statements, is I a D?",Yes,I is a D.,True
858,I X E.,X has domain Q.,"Given the previous statements, is I a Q?",Yes,I is a Q.,True
859,I A U.,A has domain S.,"Given the previous statements, is I a S?",Yes,I is a S.,True
860,I J C.,J has domain K.,"Given the previous statements, is I a K?",Yes,I is a K.,True
861,I G Y.,G has domain K.,"Given the previous statements, is I a K?",Yes,I is a K.,True
862,I D L.,D has domain B.,"Given the previous statements, is I a B?",Yes,I is a B.,True
863,I L S.,L has domain F.,"Given the previous statements, is I a F?",Yes,I is a F.,True
864,I H T.,H has domain C.,"Given the previous statements, is I a C?",Yes,I is a C.,True
865,I V T.,V has domain O.,"Given the previous statements, is I a O?",Yes,I is a O.,True
866,I L U.,L has domain R.,"Given the previous statements, is I a R?",Yes,I is a R.,True
867,I R H.,R has domain E.,"Given the previous statements, is I a E?",Yes,I is a E.,True
868,I C Z.,C has domain D.,"Given the previous statements, is I a D?",Yes,I is a D.,True
869,I C N.,C has domain R.,"Given the previous statements, is I a R?",Yes,I is a R.,True
870,I W F.,W has domain A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
871,I V X.,V has domain O.,"Given the previous statements, is I a O?",Yes,I is a O.,True
872,I L X.,L has domain N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
873,I Q D.,Q has domain B.,"Given the previous statements, is I a B?",Yes,I is a B.,True
874,I M P.,M has domain G.,"Given the previous statements, is I a G?",Yes,I is a G.,True
875,I J E.,J has domain A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
876,I K Q.,K has domain N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
877,I K B.,K has domain M.,"Given the previous statements, is I a M?",Yes,I is a M.,True
878,I W Z.,W has domain U.,"Given the previous statements, is I a U?",Yes,I is a U.,True
879,I M W.,M has domain Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True
880,I K D.,K has domain L.,"Given the previous statements, is I a L?",Yes,I is a L.,True
881,I W N.,W has domain T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
882,I S M.,S has domain B.,"Given the previous statements, is I a B?",Yes,I is a B.,True
883,I Y L.,Y has domain Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True
884,I N L.,N has domain P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
885,I Y K.,Y has domain G.,"Given the previous statements, is I a G?",Yes,I is a G.,True
886,I H Y.,H has domain E.,"Given the previous statements, is I a E?",Yes,I is a E.,True
887,I K E.,K has domain C.,"Given the previous statements, is I a C?",Yes,I is a C.,True
888,I S L.,S has domain H.,"Given the previous statements, is I a H?",Yes,I is a H.,True
889,I E U.,E has domain H.,"Given the previous statements, is I a H?",Yes,I is a H.,True
890,I N J.,N has domain X.,"Given the previous statements, is I a X?",Yes,I is a X.,True
891,I T K.,T has domain J.,"Given the previous statements, is I a J?",Yes,I is a J.,True
892,I K E.,K has domain S.,"Given the previous statements, is I a S?",Yes,I is a S.,True
893,I J T.,J has domain C.,"Given the previous statements, is I a C?",Yes,I is a C.,True
894,I Q Y.,Q has domain Z.,"Given the previous statements, is I a Z?",Yes,I is a Z.,True
895,I H Y.,H has domain T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
896,I H O.,H has domain U.,"Given the previous statements, is I a U?",Yes,I is a U.,True
897,I W U.,W has domain T.,"Given the previous statements, is I a T?",Yes,I is a T.,True
898,I W S.,W has domain H.,"Given the previous statements, is I a H?",Yes,I is a H.,True
899,I C Y.,C has domain N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
900,I B M.,B has domain O.,"Given the previous statements, is I a O?",Yes,I is a O.,True
901,J B I.,B has domain D.,"Given the previous statements, is J a D?",Yes,J is a D.,True
902,J C M.,C has domain I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
903,J S X.,S has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
904,J N Y.,N has domain Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
905,J C R.,C has domain Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
906,J C X.,C has domain G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
907,J F M.,F has domain T.,"Given the previous statements, is J a T?",Yes,J is a T.,True
908,J G D.,G has domain W.,"Given the previous statements, is J a W?",Yes,J is a W.,True
909,J T U.,T has domain D.,"Given the previous statements, is J a D?",Yes,J is a D.,True
910,J M E.,M has domain L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
911,J Q H.,Q has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
912,J B T.,B has domain A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
913,J A T.,A has domain K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
914,J C H.,C has domain S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
915,J O S.,O has domain I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
916,J V G.,V has domain S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
917,J M L.,M has domain N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
918,J F H.,F has domain T.,"Given the previous statements, is J a T?",Yes,J is a T.,True
919,J T I.,T has domain W.,"Given the previous statements, is J a W?",Yes,J is a W.,True
920,J W B.,W has domain G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
921,J Y V.,Y has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
922,J H T.,H has domain I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
923,J C K.,C has domain U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
924,J Q Z.,Q has domain G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
925,J N C.,N has domain R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
926,J E O.,E has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
927,J Q D.,Q has domain N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
928,J R Y.,R has domain W.,"Given the previous statements, is J a W?",Yes,J is a W.,True
929,J N O.,N has domain T.,"Given the previous statements, is J a T?",Yes,J is a T.,True
930,J W F.,W has domain U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
931,J T C.,T has domain Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
932,J D O.,D has domain R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
933,J M N.,M has domain Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
934,J Q U.,Q has domain K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
935,J E W.,E has domain Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
936,J T X.,T has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
937,J O K.,O has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
938,J U R.,U has domain C.,"Given the previous statements, is J a C?",Yes,J is a C.,True
939,J W X.,W has domain C.,"Given the previous statements, is J a C?",Yes,J is a C.,True
940,J P Q.,P has domain T.,"Given the previous statements, is J a T?",Yes,J is a T.,True
941,J S L.,S has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
942,J H B.,H has domain G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
943,J H T.,H has domain D.,"Given the previous statements, is J a D?",Yes,J is a D.,True
944,J O B.,O has domain H.,"Given the previous statements, is J a H?",Yes,J is a H.,True
945,J H C.,H has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
946,J D M.,D has domain U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
947,J L E.,L has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
948,J P V.,P has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
949,J H N.,H has domain A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
950,J Q C.,Q has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
951,J M S.,M has domain N.,"Given the previous statements, is J a N?",Yes,J is a N.,True
952,J I E.,I has domain H.,"Given the previous statements, is J a H?",Yes,J is a H.,True
953,J Y Z.,Y has domain V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
954,J V Q.,V has domain C.,"Given the previous statements, is J a C?",Yes,J is a C.,True
955,J Z Y.,Z has domain D.,"Given the previous statements, is J a D?",Yes,J is a D.,True
956,J Q K.,Q has domain T.,"Given the previous statements, is J a T?",Yes,J is a T.,True
957,J L E.,L has domain V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
958,J O W.,O has domain C.,"Given the previous statements, is J a C?",Yes,J is a C.,True
959,J D E.,D has domain A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
960,J S O.,S has domain U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
961,J S D.,S has domain L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
962,J R H.,R has domain F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
963,J V T.,V has domain P.,"Given the previous statements, is J a P?",Yes,J is a P.,True
964,J D P.,D has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
965,J M V.,M has domain I.,"Given the previous statements, is J a I?",Yes,J is a I.,True
966,J C R.,C has domain U.,"Given the previous statements, is J a U?",Yes,J is a U.,True
967,J V X.,V has domain T.,"Given the previous statements, is J a T?",Yes,J is a T.,True
968,J G W.,G has domain Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
969,J E V.,E has domain P.,"Given the previous statements, is J a P?",Yes,J is a P.,True
970,J O T.,O has domain W.,"Given the previous statements, is J a W?",Yes,J is a W.,True
971,J W B.,W has domain K.,"Given the previous statements, is J a K?",Yes,J is a K.,True
972,J Q U.,Q has domain F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
973,J L E.,L has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
974,J E T.,E has domain X.,"Given the previous statements, is J a X?",Yes,J is a X.,True
975,J D Z.,D has domain Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
976,J Y G.,Y has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
977,J P E.,P has domain C.,"Given the previous statements, is J a C?",Yes,J is a C.,True
978,J F P.,F has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
979,J R S.,R has domain Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
980,J M I.,M has domain L.,"Given the previous statements, is J a L?",Yes,J is a L.,True
981,J K A.,K has domain V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
982,J Y H.,Y has domain D.,"Given the previous statements, is J a D?",Yes,J is a D.,True
983,J Z K.,Z has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
984,J O X.,O has domain Z.,"Given the previous statements, is J a Z?",Yes,J is a Z.,True
985,J K L.,K has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
986,J O D.,O has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
987,J C P.,C has domain F.,"Given the previous statements, is J a F?",Yes,J is a F.,True
988,J V M.,V has domain E.,"Given the previous statements, is J a E?",Yes,J is a E.,True
989,J I C.,I has domain O.,"Given the previous statements, is J a O?",Yes,J is a O.,True
990,J H Y.,H has domain G.,"Given the previous statements, is J a G?",Yes,J is a G.,True
991,J P X.,P has domain S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
992,J X K.,X has domain M.,"Given the previous statements, is J a M?",Yes,J is a M.,True
993,J G Q.,G has domain A.,"Given the previous statements, is J a A?",Yes,J is a A.,True
994,J A P.,A has domain V.,"Given the previous statements, is J a V?",Yes,J is a V.,True
995,J A K.,A has domain S.,"Given the previous statements, is J a S?",Yes,J is a S.,True
996,J D H.,D has domain R.,"Given the previous statements, is J a R?",Yes,J is a R.,True
997,J H F.,H has domain Y.,"Given the previous statements, is J a Y?",Yes,J is a Y.,True
998,J F H.,F has domain B.,"Given the previous statements, is J a B?",Yes,J is a B.,True
999,J X W.,X has domain Q.,"Given the previous statements, is J a Q?",Yes,J is a Q.,True
1000,J S B.,S has domain H.,"Given the previous statements, is J a H?",Yes,J is a H.,True
1001,A S C.,S has domain T.,"Given the previous statements, is A a I?",No,A is not a I.,False
1002,A S L.,S has domain U.,"Given the previous statements, is A a D?",No,A is not a D.,False
1003,A W E.,W has domain M.,"Given the previous statements, is A a X?",No,A is not a X.,False
1004,A V S.,V has domain D.,"Given the previous statements, is A a T?",No,A is not a T.,False
1005,A T I.,T has domain S.,"Given the previous statements, is A a N?",No,A is not a N.,False
1006,A O V.,O has domain Y.,"Given the previous statements, is A a B?",No,A is not a B.,False
1007,A E Y.,E has domain V.,"Given the previous statements, is A a C?",No,A is not a C.,False
1008,A V U.,V has domain B.,"Given the previous statements, is A a Q?",No,A is not a Q.,False
1009,A R V.,R has domain T.,"Given the previous statements, is A a N?",No,A is not a N.,False
1010,A U O.,U has domain B.,"Given the previous statements, is A a J?",No,A is not a J.,False
1011,A R X.,R has domain S.,"Given the previous statements, is A a F?",No,A is not a F.,False
1012,A Y Q.,Y has domain X.,"Given the previous statements, is A a E?",No,A is not a E.,False
1013,A S Z.,S has domain G.,"Given the previous statements, is A a D?",No,A is not a D.,False
1014,A O K.,O has domain E.,"Given the previous statements, is A a X?",No,A is not a X.,False
1015,A T P.,T has domain F.,"Given the previous statements, is A a X?",No,A is not a X.,False
1016,A C R.,C has domain Q.,"Given the previous statements, is A a V?",No,A is not a V.,False
1017,A W C.,W has domain P.,"Given the previous statements, is A a O?",No,A is not a O.,False
1018,A R W.,R has domain X.,"Given the previous statements, is A a T?",No,A is not a T.,False
1019,A J I.,J has domain T.,"Given the previous statements, is A a Y?",No,A is not a Y.,False
