ID,triple1,triple2,question,answer,inferred triple,label
856,I J R.,J has range L.,"Given the previous statements, is R a L?",Yes,R is a L.,True
857,I D Z.,D has range E.,"Given the previous statements, is Z a E?",Yes,Z is a E.,True
858,I R P.,R has range U.,"Given the previous statements, is P a U?",Yes,P is a U.,True
859,I D L.,D has range O.,"Given the previous statements, is L a O?",Yes,L is a O.,True
860,I U Z.,U has range C.,"Given the previous statements, is Z a C?",Yes,Z is a C.,True
861,I W X.,W has range F.,"Given the previous statements, is X a F?",Yes,X is a F.,True
862,I F C.,F has range D.,"Given the previous statements, is C a D?",Yes,C is a D.,True
863,I X Y.,X has range K.,"Given the previous statements, is Y a K?",Yes,Y is a K.,True
864,I M H.,M has range W.,"Given the previous statements, is H a W?",Yes,H is a W.,True
865,I J W.,J has range L.,"Given the previous statements, is W a L?",Yes,W is a L.,True
866,I A P.,A has range K.,"Given the previous statements, is P a K?",Yes,P is a K.,True
867,I V E.,V has range G.,"Given the previous statements, is E a G?",Yes,E is a G.,True
868,I W D.,W has range Z.,"Given the previous statements, is D a Z?",Yes,D is a Z.,True
869,I N Y.,N has range H.,"Given the previous statements, is Y a H?",Yes,Y is a H.,True
870,I G M.,G has range B.,"Given the previous statements, is M a B?",Yes,M is a B.,True
871,I Q N.,Q has range Z.,"Given the previous statements, is N a Z?",Yes,N is a Z.,True
872,I Z F.,Z has range W.,"Given the previous statements, is F a W?",Yes,F is a W.,True
873,I Y H.,Y has range A.,"Given the previous statements, is H a A?",Yes,H is a A.,True
874,I L F.,L has range Y.,"Given the previous statements, is F a Y?",Yes,F is a Y.,True
875,I O V.,O has range P.,"Given the previous statements, is V a P?",Yes,V is a P.,True
876,I R U.,R has range O.,"Given the previous statements, is U a O?",Yes,U is a O.,True
877,I L P.,L has range A.,"Given the previous statements, is P a A?",Yes,P is a A.,True
878,I V D.,V has range Q.,"Given the previous statements, is D a Q?",Yes,D is a Q.,True
879,I U C.,U has range K.,"Given the previous statements, is C a K?",Yes,C is a K.,True
880,I Y F.,Y has range W.,"Given the previous statements, is F a W?",Yes,F is a W.,True
881,I J E.,J has range Y.,"Given the previous statements, is E a Y?",Yes,E is a Y.,True
882,I U H.,U has range N.,"Given the previous statements, is H a N?",Yes,H is a N.,True
883,I O H.,O has range L.,"Given the previous statements, is H a L?",Yes,H is a L.,True
884,I D N.,D has range E.,"Given the previous statements, is N a E?",Yes,N is a E.,True
885,I V S.,V has range A.,"Given the previous statements, is S a A?",Yes,S is a A.,True
886,I Z F.,Z has range E.,"Given the previous statements, is F a E?",Yes,F is a E.,True
887,I Q D.,Q has range X.,"Given the previous statements, is D a X?",Yes,D is a X.,True
888,I E R.,E has range V.,"Given the previous statements, is R a V?",Yes,R is a V.,True
889,I E T.,E has range M.,"Given the previous statements, is T a M?",Yes,T is a M.,True
890,I J N.,J has range K.,"Given the previous statements, is N a K?",Yes,N is a K.,True
891,I P M.,P has range R.,"Given the previous statements, is M a R?",Yes,M is a R.,True
892,I B H.,B has range X.,"Given the previous statements, is H a X?",Yes,H is a X.,True
893,I E H.,E has range A.,"Given the previous statements, is H a A?",Yes,H is a A.,True
894,I W R.,W has range P.,"Given the previous statements, is R a P?",Yes,R is a P.,True
895,I E Y.,E has range J.,"Given the previous statements, is Y a J?",Yes,Y is a J.,True
896,I Z V.,Z has range X.,"Given the previous statements, is V a X?",Yes,V is a X.,True
897,I X H.,X has range W.,"Given the previous statements, is H a W?",Yes,H is a W.,True
898,I D K.,D has range Z.,"Given the previous statements, is K a Z?",Yes,K is a Z.,True
899,I Q A.,Q has range N.,"Given the previous statements, is A a N?",Yes,A is a N.,True
900,I P T.,P has range M.,"Given the previous statements, is T a M?",Yes,T is a M.,True
901,J C I.,C has range P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
902,J I K.,I has range G.,"Given the previous statements, is K a G?",Yes,K is a G.,True
903,J S N.,S has range A.,"Given the previous statements, is N a A?",Yes,N is a A.,True
904,J G I.,G has range A.,"Given the previous statements, is I a A?",Yes,I is a A.,True
905,J G A.,G has range W.,"Given the previous statements, is A a W?",Yes,A is a W.,True
906,J Q P.,Q has range Z.,"Given the previous statements, is P a Z?",Yes,P is a Z.,True
907,J C V.,C has range X.,"Given the previous statements, is V a X?",Yes,V is a X.,True
908,J M Q.,M has range B.,"Given the previous statements, is Q a B?",Yes,Q is a B.,True
909,J U W.,U has range G.,"Given the previous statements, is W a G?",Yes,W is a G.,True
910,J H Y.,H has range N.,"Given the previous statements, is Y a N?",Yes,Y is a N.,True
911,J S Q.,S has range M.,"Given the previous statements, is Q a M?",Yes,Q is a M.,True
912,J I Q.,I has range L.,"Given the previous statements, is Q a L?",Yes,Q is a L.,True
913,J D N.,D has range M.,"Given the previous statements, is N a M?",Yes,N is a M.,True
914,J X P.,X has range Y.,"Given the previous statements, is P a Y?",Yes,P is a Y.,True
915,J B X.,B has range L.,"Given the previous statements, is X a L?",Yes,X is a L.,True
916,J F I.,F has range S.,"Given the previous statements, is I a S?",Yes,I is a S.,True
917,J S T.,S has range Q.,"Given the previous statements, is T a Q?",Yes,T is a Q.,True
918,J X G.,X has range C.,"Given the previous statements, is G a C?",Yes,G is a C.,True
919,J C T.,C has range D.,"Given the previous statements, is T a D?",Yes,T is a D.,True
920,J W A.,W has range D.,"Given the previous statements, is A a D?",Yes,A is a D.,True
921,J T U.,T has range N.,"Given the previous statements, is U a N?",Yes,U is a N.,True
922,J D M.,D has range X.,"Given the previous statements, is M a X?",Yes,M is a X.,True
923,J D Y.,D has range U.,"Given the previous statements, is Y a U?",Yes,Y is a U.,True
924,J O H.,O has range Z.,"Given the previous statements, is H a Z?",Yes,H is a Z.,True
925,J C O.,C has range W.,"Given the previous statements, is O a W?",Yes,O is a W.,True
926,J E I.,E has range P.,"Given the previous statements, is I a P?",Yes,I is a P.,True
927,J E Z.,E has range Y.,"Given the previous statements, is Z a Y?",Yes,Z is a Y.,True
928,J W V.,W has range C.,"Given the previous statements, is V a C?",Yes,V is a C.,True
929,J H Q.,H has range S.,"Given the previous statements, is Q a S?",Yes,Q is a S.,True
930,J U K.,U has range D.,"Given the previous statements, is K a D?",Yes,K is a D.,True
931,J F D.,F has range M.,"Given the previous statements, is D a M?",Yes,D is a M.,True
932,J X L.,X has range R.,"Given the previous statements, is L a R?",Yes,L is a R.,True
933,J U A.,U has range B.,"Given the previous statements, is A a B?",Yes,A is a B.,True
934,J N Y.,N has range Q.,"Given the previous statements, is Y a Q?",Yes,Y is a Q.,True
935,J X I.,X has range E.,"Given the previous statements, is I a E?",Yes,I is a E.,True
936,J D H.,D has range S.,"Given the previous statements, is H a S?",Yes,H is a S.,True
937,J N W.,N has range S.,"Given the previous statements, is W a S?",Yes,W is a S.,True
938,J Y S.,Y has range O.,"Given the previous statements, is S a O?",Yes,S is a O.,True
939,J L R.,L has range W.,"Given the previous statements, is R a W?",Yes,R is a W.,True
940,J L S.,L has range F.,"Given the previous statements, is S a F?",Yes,S is a F.,True
941,J L K.,L has range A.,"Given the previous statements, is K a A?",Yes,K is a A.,True
942,J X D.,X has range F.,"Given the previous statements, is D a F?",Yes,D is a F.,True
943,J Q C.,Q has range B.,"Given the previous statements, is C a B?",Yes,C is a B.,True
944,J N S.,N has range B.,"Given the previous statements, is S a B?",Yes,S is a B.,True
945,J Z V.,Z has range O.,"Given the previous statements, is V a O?",Yes,V is a O.,True
946,J F U.,F has range M.,"Given the previous statements, is U a M?",Yes,U is a M.,True
947,J A Q.,A has range G.,"Given the previous statements, is Q a G?",Yes,Q is a G.,True
948,J Q R.,Q has range N.,"Given the previous statements, is R a N?",Yes,R is a N.,True
949,J S B.,S has range Y.,"Given the previous statements, is B a Y?",Yes,B is a Y.,True
950,J S P.,S has range C.,"Given the previous statements, is P a C?",Yes,P is a C.,True
951,J E X.,E has range G.,"Given the previous statements, is X a G?",Yes,X is a G.,True
952,J Q W.,Q has range I.,"Given the previous statements, is W a I?",Yes,W is a I.,True
953,J A M.,A has range N.,"Given the previous statements, is M a N?",Yes,M is a N.,True
954,J L I.,L has range N.,"Given the previous statements, is I a N?",Yes,I is a N.,True
955,J P E.,P has range X.,"Given the previous statements, is E a X?",Yes,E is a X.,True
956,J Q R.,Q has range X.,"Given the previous statements, is R a X?",Yes,R is a X.,True
957,J L N.,L has range T.,"Given the previous statements, is N a T?",Yes,N is a T.,True
958,J Z I.,Z has range U.,"Given the previous statements, is I a U?",Yes,I is a U.,True
959,J T E.,T has range I.,"Given the previous statements, is E a I?",Yes,E is a I.,True
960,J K S.,K has range P.,"Given the previous statements, is S a P?",Yes,S is a P.,True
961,J Q P.,Q has range A.,"Given the previous statements, is P a A?",Yes,P is a A.,True
962,J L M.,L has range E.,"Given the previous statements, is M a E?",Yes,M is a E.,True
963,J H F.,H has range S.,"Given the previous statements, is F a S?",Yes,F is a S.,True
964,J O P.,O has range R.,"Given the previous statements, is P a R?",Yes,P is a R.,True
965,J W K.,W has range D.,"Given the previous statements, is K a D?",Yes,K is a D.,True
966,J F D.,F has range E.,"Given the previous statements, is D a E?",Yes,D is a E.,True
967,J M K.,M has range E.,"Given the previous statements, is K a E?",Yes,K is a E.,True
968,J P R.,P has range T.,"Given the previous statements, is R a T?",Yes,R is a T.,True
969,J L O.,L has range F.,"Given the previous statements, is O a F?",Yes,O is a F.,True
970,J C T.,C has range Q.,"Given the previous statements, is T a Q?",Yes,T is a Q.,True
971,J A X.,A has range G.,"Given the previous statements, is X a G?",Yes,X is a G.,True
972,J Z A.,Z has range I.,"Given the previous statements, is A a I?",Yes,A is a I.,True
973,J U E.,U has range Z.,"Given the previous statements, is E a Z?",Yes,E is a Z.,True
974,J X O.,X has range U.,"Given the previous statements, is O a U?",Yes,O is a U.,True
975,J V K.,V has range O.,"Given the previous statements, is K a O?",Yes,K is a O.,True
976,J P R.,P has range E.,"Given the previous statements, is R a E?",Yes,R is a E.,True
977,J G D.,G has range U.,"Given the previous statements, is D a U?",Yes,D is a U.,True
978,J E X.,E has range V.,"Given the previous statements, is X a V?",Yes,X is a V.,True
979,J C Y.,C has range P.,"Given the previous statements, is Y a P?",Yes,Y is a P.,True
980,J F D.,F has range I.,"Given the previous statements, is D a I?",Yes,D is a I.,True
981,J L N.,L has range D.,"Given the previous statements, is N a D?",Yes,N is a D.,True
982,J T Z.,T has range U.,"Given the previous statements, is Z a U?",Yes,Z is a U.,True
983,J R H.,R has range C.,"Given the previous statements, is H a C?",Yes,H is a C.,True
984,J S T.,S has range C.,"Given the previous statements, is T a C?",Yes,T is a C.,True
985,J F S.,F has range P.,"Given the previous statements, is S a P?",Yes,S is a P.,True
986,J T U.,T has range I.,"Given the previous statements, is U a I?",Yes,U is a I.,True
987,J V E.,V has range G.,"Given the previous statements, is E a G?",Yes,E is a G.,True
988,J I U.,I has range T.,"Given the previous statements, is U a T?",Yes,U is a T.,True
989,J K A.,K has range V.,"Given the previous statements, is A a V?",Yes,A is a V.,True
990,J R S.,R has range I.,"Given the previous statements, is S a I?",Yes,S is a I.,True
991,J I O.,I has range Y.,"Given the previous statements, is O a Y?",Yes,O is a Y.,True
992,J X T.,X has range U.,"Given the previous statements, is T a U?",Yes,T is a U.,True
993,J H R.,H has range B.,"Given the previous statements, is R a B?",Yes,R is a B.,True
994,J G B.,G has range Y.,"Given the previous statements, is B a Y?",Yes,B is a Y.,True
995,J C R.,C has range X.,"Given the previous statements, is R a X?",Yes,R is a X.,True
996,J X P.,X has range Q.,"Given the previous statements, is P a Q?",Yes,P is a Q.,True
997,J C Q.,C has range Z.,"Given the previous statements, is Q a Z?",Yes,Q is a Z.,True
998,J W H.,W has range I.,"Given the previous statements, is H a I?",Yes,H is a I.,True
999,J F R.,F has range Q.,"Given the previous statements, is R a Q?",Yes,R is a Q.,True
1000,J B Z.,B has range U.,"Given the previous statements, is Z a U?",Yes,Z is a U.,True
1001,A E D.,E has range C.,"Given the previous statements, is D a M?",No,D is not a M.,False
1002,A V F.,V has range J.,"Given the previous statements, is F a U?",No,F is not a U.,False
1003,A L S.,L has range H.,"Given the previous statements, is S a X?",No,S is not a X.,False
1004,A R F.,R has range Q.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
1005,A Q C.,Q has range T.,"Given the previous statements, is C a U?",No,C is not a U.,False
1006,A F C.,F has range T.,"Given the previous statements, is C a U?",No,C is not a U.,False
1007,A L H.,L has range C.,"Given the previous statements, is H a V?",No,H is not a V.,False
1008,A N S.,N has range V.,"Given the previous statements, is S a W?",No,S is not a W.,False
1009,A W E.,W has range G.,"Given the previous statements, is E a F?",No,E is not a F.,False
1010,A M N.,M has range V.,"Given the previous statements, is N a U?",No,N is not a U.,False
1011,A H P.,H has range Q.,"Given the previous statements, is P a T?",No,P is not a T.,False
1012,A M E.,M has range F.,"Given the previous statements, is E a B?",No,E is not a B.,False
1013,A I E.,I has range C.,"Given the previous statements, is E a X?",No,E is not a X.,False
1014,A J H.,J has range W.,"Given the previous statements, is H a M?",No,H is not a M.,False
1015,A P C.,P has range N.,"Given the previous statements, is C a R?",No,C is not a R.,False
1016,A E D.,E has range K.,"Given the previous statements, is D a R?",No,D is not a R.,False
1017,A O S.,O has range F.,"Given the previous statements, is S a R?",No,S is not a R.,False
1018,A P F.,P has range M.,"Given the previous statements, is F a B?",No,F is not a B.,False
1019,A L M.,L has range C.,"Given the previous statements, is M a N?",No,M is not a N.,False
1020,A W E.,W has range L.,"Given the previous statements, is E a O?",No,E is not a O.,False
1021,A M W.,M has range B.,"Given the previous statements, is W a D?",No,W is not a D.,False
1022,A N H.,N has range C.,"Given the previous statements, is H a T?",No,H is not a T.,False
1023,A U E.,U has range D.,"Given the previous statements, is E a N?",No,E is not a N.,False
1024,A Z O.,Z has range H.,"Given the previous statements, is O a W?",No,O is not a W.,False
1025,A G M.,G has range K.,"Given the previous statements, is M a S?",No,M is not a S.,False
