ID,triple1,triple2,question,answer,inferred triple,label
823,I U E.,U is a subproperty of A.,"Given the previous statements, does I have a relation with E through A?",Yes,I has a relation with E through A.,True
824,I W X.,W is a subproperty of L.,"Given the previous statements, does I have a relation with X through L?",Yes,I has a relation with X through L.,True
825,I J T.,J is a subproperty of A.,"Given the previous statements, does I have a relation with T through A?",Yes,I has a relation with T through A.,True
826,I F Y.,F is a subproperty of G.,"Given the previous statements, does I have a relation with Y through G?",Yes,I has a relation with Y through G.,True
827,I H V.,H is a subproperty of B.,"Given the previous statements, does I have a relation with V through B?",Yes,I has a relation with V through B.,True
828,I H R.,H is a subproperty of U.,"Given the previous statements, does I have a relation with R through U?",Yes,I has a relation with R through U.,True
829,I H Y.,H is a subproperty of N.,"Given the previous statements, does I have a relation with Y through N?",Yes,I has a relation with Y through N.,True
830,I X T.,X is a subproperty of D.,"Given the previous statements, does I have a relation with T through D?",Yes,I has a relation with T through D.,True
831,I C M.,C is a subproperty of A.,"Given the previous statements, does I have a relation with M through A?",Yes,I has a relation with M through A.,True
832,I A E.,A is a subproperty of L.,"Given the previous statements, does I have a relation with E through L?",Yes,I has a relation with E through L.,True
833,I H Z.,H is a subproperty of Q.,"Given the previous statements, does I have a relation with Z through Q?",Yes,I has a relation with Z through Q.,True
834,I E Y.,E is a subproperty of B.,"Given the previous statements, does I have a relation with Y through B?",Yes,I has a relation with Y through B.,True
835,I T Q.,T is a subproperty of X.,"Given the previous statements, does I have a relation with Q through X?",Yes,I has a relation with Q through X.,True
836,I R Y.,R is a subproperty of V.,"Given the previous statements, does I have a relation with Y through V?",Yes,I has a relation with Y through V.,True
837,I B D.,B is a subproperty of H.,"Given the previous statements, does I have a relation with D through H?",Yes,I has a relation with D through H.,True
838,I W J.,W is a subproperty of Q.,"Given the previous statements, does I have a relation with J through Q?",Yes,I has a relation with J through Q.,True
839,I K D.,K is a subproperty of C.,"Given the previous statements, does I have a relation with D through C?",Yes,I has a relation with D through C.,True
840,I O Y.,O is a subproperty of Z.,"Given the previous statements, does I have a relation with Y through Z?",Yes,I has a relation with Y through Z.,True
841,I R U.,R is a subproperty of T.,"Given the previous statements, does I have a relation with U through T?",Yes,I has a relation with U through T.,True
842,I H O.,H is a subproperty of W.,"Given the previous statements, does I have a relation with O through W?",Yes,I has a relation with O through W.,True
843,I G B.,G is a subproperty of N.,"Given the previous statements, does I have a relation with B through N?",Yes,I has a relation with B through N.,True
844,I N J.,N is a subproperty of B.,"Given the previous statements, does I have a relation with J through B?",Yes,I has a relation with J through B.,True
845,I G T.,G is a subproperty of U.,"Given the previous statements, does I have a relation with T through U?",Yes,I has a relation with T through U.,True
846,I B V.,B is a subproperty of K.,"Given the previous statements, does I have a relation with V through K?",Yes,I has a relation with V through K.,True
847,I R T.,R is a subproperty of M.,"Given the previous statements, does I have a relation with T through M?",Yes,I has a relation with T through M.,True
848,I K W.,K is a subproperty of R.,"Given the previous statements, does I have a relation with W through R?",Yes,I has a relation with W through R.,True
849,I P T.,P is a subproperty of D.,"Given the previous statements, does I have a relation with T through D?",Yes,I has a relation with T through D.,True
850,I Z H.,Z is a subproperty of W.,"Given the previous statements, does I have a relation with H through W?",Yes,I has a relation with H through W.,True
851,I T B.,T is a subproperty of S.,"Given the previous statements, does I have a relation with B through S?",Yes,I has a relation with B through S.,True
852,I O K.,O is a subproperty of Q.,"Given the previous statements, does I have a relation with K through Q?",Yes,I has a relation with K through Q.,True
853,I F M.,F is a subproperty of H.,"Given the previous statements, does I have a relation with M through H?",Yes,I has a relation with M through H.,True
854,I B U.,B is a subproperty of E.,"Given the previous statements, does I have a relation with U through E?",Yes,I has a relation with U through E.,True
855,I H P.,H is a subproperty of W.,"Given the previous statements, does I have a relation with P through W?",Yes,I has a relation with P through W.,True
856,I T F.,T is a subproperty of Z.,"Given the previous statements, does I have a relation with F through Z?",Yes,I has a relation with F through Z.,True
857,I A X.,A is a subproperty of S.,"Given the previous statements, does I have a relation with X through S?",Yes,I has a relation with X through S.,True
858,I P J.,P is a subproperty of K.,"Given the previous statements, does I have a relation with J through K?",Yes,I has a relation with J through K.,True
859,I P T.,P is a subproperty of E.,"Given the previous statements, does I have a relation with T through E?",Yes,I has a relation with T through E.,True
860,I N X.,N is a subproperty of D.,"Given the previous statements, does I have a relation with X through D?",Yes,I has a relation with X through D.,True
861,I J Z.,J is a subproperty of K.,"Given the previous statements, does I have a relation with Z through K?",Yes,I has a relation with Z through K.,True
862,I K C.,K is a subproperty of L.,"Given the previous statements, does I have a relation with C through L?",Yes,I has a relation with C through L.,True
863,I R N.,R is a subproperty of Y.,"Given the previous statements, does I have a relation with N through Y?",Yes,I has a relation with N through Y.,True
864,I D G.,D is a subproperty of T.,"Given the previous statements, does I have a relation with G through T?",Yes,I has a relation with G through T.,True
865,I L A.,L is a subproperty of G.,"Given the previous statements, does I have a relation with A through G?",Yes,I has a relation with A through G.,True
866,I Y E.,Y is a subproperty of V.,"Given the previous statements, does I have a relation with E through V?",Yes,I has a relation with E through V.,True
867,I O M.,O is a subproperty of R.,"Given the previous statements, does I have a relation with M through R?",Yes,I has a relation with M through R.,True
868,I G F.,G is a subproperty of W.,"Given the previous statements, does I have a relation with F through W?",Yes,I has a relation with F through W.,True
869,I M E.,M is a subproperty of F.,"Given the previous statements, does I have a relation with E through F?",Yes,I has a relation with E through F.,True
870,I Z D.,Z is a subproperty of M.,"Given the previous statements, does I have a relation with D through M?",Yes,I has a relation with D through M.,True
